GMMA_3,GMMA_5,GMMA_8,GMMA_10,GMMA_12,GMMA_15,GMMA_20,GMMA_30,GMMA_35,GMMA_40,GMMA_45,GMMA_50,GMMA_60
2063.5,1375.6666666666665,917.1111111111111,750.3636363636364,634.9230769230769,515.875,393.04761904761904,266.258064516129,229.27777777777777,201.3170731707317,179.43478260869566,161.84313725490196,135.31147540983608
2063.0,1375.3333333333333,916.8888888888888,750.1818181818182,634.7692307692308,515.75,392.9523809523809,266.19354838709677,229.2222222222222,201.26829268292684,179.3913043478261,161.80392156862746,135.27868852459017
2061.0,1374.0,916.0,749.4545454545455,634.1538461538462,515.25,392.57142857142856,265.93548387096774,229.0,201.07317073170734,179.2173913043478,161.64705882352942,135.14754098360658
2061.5,1374.3333333333333,916.2222222222222,749.6363636363636,634.3076923076924,515.375,392.66666666666663,266.0,229.05555555555554,201.1219512195122,179.26086956521738,161.68627450980392,135.18032786885246
2061.5,1374.3333333333333,916.2222222222222,749.6363636363636,634.3076923076924,515.375,392.66666666666663,266.0,229.05555555555554,201.1219512195122,179.26086956521738,161.68627450980392,135.18032786885246
2062.5,1375.0,916.6666666666666,750.0,634.6153846153846,515.625,392.85714285714283,266.1290322580645,229.16666666666666,201.21951219512195,179.34782608695653,161.76470588235293,135.24590163934428
2060.0,1373.3333333333333,915.5555555555555,749.0909090909091,633.8461538461539,515.0,392.38095238095235,265.80645161290323,228.88888888888889,200.97560975609755,179.1304347826087,161.5686274509804,135.08196721311475
2059.5,1373.0,915.3333333333333,748.9090909090909,633.6923076923077,514.875,392.2857142857143,265.741935483871,228.83333333333331,200.9268292682927,179.08695652173913,161.52941176470588,135.04918032786887
2059.5,1373.0,915.3333333333333,748.9090909090909,633.6923076923077,514.875,392.2857142857143,265.741935483871,228.83333333333331,200.9268292682927,179.08695652173913,161.52941176470588,135.04918032786887
2060.0,1373.3333333333333,915.5555555555555,749.0909090909091,633.8461538461539,515.0,392.38095238095235,265.80645161290323,228.88888888888889,200.97560975609755,179.1304347826087,161.5686274509804,135.08196721311475
2061.0,1374.0,916.0,749.4545454545455,634.1538461538462,515.25,392.57142857142856,265.93548387096774,229.0,201.07317073170734,179.2173913043478,161.64705882352942,135.14754098360658
2061.0,1374.0,916.0,749.4545454545455,634.1538461538462,515.25,392.57142857142856,265.93548387096774,229.0,201.07317073170734,179.2173913043478,161.64705882352942,135.14754098360658
2059.5,1373.0,915.3333333333333,748.9090909090909,633.6923076923077,514.875,392.2857142857143,265.741935483871,228.83333333333331,200.9268292682927,179.08695652173913,161.52941176470588,135.04918032786887
2058.5,1372.3333333333333,914.8888888888888,748.5454545454546,633.3846153846155,514.625,392.0952380952381,265.61290322580646,228.7222222222222,200.82926829268294,179.0,161.45098039215685,134.98360655737704
2057.5,1371.6666666666665,914.4444444444443,748.1818181818182,633.0769230769231,514.375,391.90476190476187,265.48387096774195,228.6111111111111,200.7317073170732,178.91304347826087,161.37254901960785,134.91803278688525
2054.0,1369.3333333333333,912.8888888888888,746.9090909090909,632.0,513.5,391.23809523809524,265.0322580645161,228.2222222222222,200.39024390243904,178.6086956521739,161.09803921568627,134.68852459016395
2051.0,1367.3333333333333,911.5555555555555,745.8181818181819,631.0769230769231,512.75,390.66666666666663,264.64516129032256,227.88888888888889,200.09756097560975,178.34782608695653,160.86274509803923,134.49180327868854
2050.0,1366.6666666666665,911.1111111111111,745.4545454545455,630.7692307692308,512.5,390.4761904761905,264.51612903225805,227.77777777777777,200.0,178.26086956521738,160.7843137254902,134.42622950819674
2050.0,1366.6666666666665,911.1111111111111,745.4545454545455,630.7692307692308,512.5,390.4761904761905,264.51612903225805,227.77777777777777,200.0,178.26086956521738,160.7843137254902,134.42622950819674
2050.5,1367.0,911.3333333333333,745.6363636363636,630.9230769230769,512.625,390.57142857142856,264.5806451612903,227.83333333333331,200.0487804878049,178.30434782608694,160.8235294117647,134.45901639344262
2050.5,1367.0,911.3333333333333,745.6363636363636,630.9230769230769,512.625,390.57142857142856,264.5806451612903,227.83333333333331,200.0487804878049,178.30434782608694,160.8235294117647,134.45901639344262
2051.0,1367.3333333333333,911.5555555555555,745.8181818181819,631.0769230769231,512.75,390.66666666666663,264.64516129032256,227.88888888888889,200.09756097560975,178.34782608695653,160.86274509803923,134.49180327868854
2052.5,1368.3333333333333,912.2222222222222,746.3636363636364,631.5384615384615,513.125,390.9523809523809,264.83870967741933,228.05555555555554,200.2439024390244,178.47826086956522,160.98039215686273,134.59016393442624
2052.5,1368.3333333333333,912.2222222222222,746.3636363636364,631.5384615384615,513.125,390.9523809523809,264.83870967741933,228.05555555555554,200.2439024390244,178.47826086956522,160.98039215686273,134.59016393442624
2053.0,1368.6666666666665,912.4444444444443,746.5454545454546,631.6923076923077,513.25,391.04761904761904,264.9032258064516,228.1111111111111,200.2926829268293,178.52173913043478,161.01960784313727,134.62295081967213
2053.5,1369.0,912.6666666666666,746.7272727272727,631.8461538461539,513.375,391.1428571428571,264.96774193548384,228.16666666666666,200.34146341463415,178.56521739130434,161.05882352941177,134.65573770491804
2054.0,1369.3333333333333,912.8888888888888,746.9090909090909,632.0,513.5,391.23809523809524,265.0322580645161,228.2222222222222,200.39024390243904,178.6086956521739,161.09803921568627,134.68852459016395
2055.5,1370.3333333333333,913.5555555555555,747.4545454545455,632.4615384615385,513.875,391.5238095238095,265.22580645161287,228.38888888888889,200.53658536585365,178.7391304347826,161.2156862745098,134.78688524590166
2057.5,1371.6666666666665,914.4444444444443,748.1818181818182,633.0769230769231,514.375,391.90476190476187,265.48387096774195,228.6111111111111,200.7317073170732,178.91304347826087,161.37254901960785,134.91803278688525
2056.0,1370.6666666666665,913.7777777777777,747.6363636363636,632.6153846153846,514.0,391.6190476190476,265.2903225806452,228.44444444444443,200.58536585365854,178.78260869565216,161.2549019607843,134.81967213114754
2057.0,1371.3333333333333,914.2222222222222,748.0,632.9230769230769,514.25,391.8095238095238,265.4193548387097,228.55555555555554,200.6829268292683,178.8695652173913,161.33333333333334,134.88524590163937
2057.5,1371.6666666666665,914.4444444444443,748.1818181818182,633.0769230769231,514.375,391.90476190476187,265.48387096774195,228.6111111111111,200.7317073170732,178.91304347826087,161.37254901960785,134.91803278688525
2058.0,1372.0,914.6666666666666,748.3636363636364,633.2307692307693,514.5,392.0,265.5483870967742,228.66666666666666,200.78048780487805,178.95652173913044,161.41176470588235,134.95081967213116
2060.5,1373.6666666666665,915.7777777777777,749.2727272727273,634.0,515.125,392.4761904761905,265.8709677419355,228.94444444444443,201.02439024390245,179.17391304347825,161.6078431372549,135.11475409836066
2062.5,1375.0,916.6666666666666,750.0,634.6153846153846,515.625,392.85714285714283,266.1290322580645,229.16666666666666,201.21951219512195,179.34782608695653,161.76470588235293,135.24590163934428
2066.5,1377.6666666666665,918.4444444444443,751.4545454545455,635.8461538461539,516.625,393.6190476190476,266.64516129032256,229.6111111111111,201.609756097561,179.69565217391303,162.078431372549,135.5081967213115
2064.5,1376.3333333333333,917.5555555555555,750.7272727272727,635.2307692307693,516.125,393.23809523809524,266.38709677419354,229.38888888888889,201.41463414634148,179.52173913043478,161.92156862745097,135.37704918032787
2066.0,1377.3333333333333,918.2222222222222,751.2727272727273,635.6923076923077,516.5,393.5238095238095,266.5806451612903,229.55555555555554,201.5609756097561,179.65217391304347,162.0392156862745,135.47540983606558
2062.5,1375.0,916.6666666666666,750.0,634.6153846153846,515.625,392.85714285714283,266.1290322580645,229.16666666666666,201.21951219512195,179.34782608695653,161.76470588235293,135.24590163934428
2061.5,1374.3333333333333,916.2222222222222,749.6363636363636,634.3076923076924,515.375,392.66666666666663,266.0,229.05555555555554,201.1219512195122,179.26086956521738,161.68627450980392,135.18032786885246
2065.0,1376.6666666666665,917.7777777777777,750.9090909090909,635.3846153846155,516.25,393.3333333333333,266.4516129032258,229.44444444444443,201.46341463414635,179.56521739130434,161.9607843137255,135.40983606557378
2068.5,1379.0,919.3333333333333,752.1818181818182,636.4615384615385,517.125,394.0,266.9032258064516,229.83333333333331,201.8048780487805,179.8695652173913,162.23529411764704,135.63934426229508
2068.0,1378.6666666666665,919.1111111111111,752.0,636.3076923076924,517.0,393.90476190476187,266.83870967741933,229.77777777777777,201.7560975609756,179.82608695652172,162.19607843137254,135.6065573770492
2066.5,1377.6666666666665,918.4444444444443,751.4545454545455,635.8461538461539,516.625,393.6190476190476,266.64516129032256,229.6111111111111,201.609756097561,179.69565217391303,162.078431372549,135.5081967213115
2068.0,1378.6666666666665,919.1111111111111,752.0,636.3076923076924,517.0,393.90476190476187,266.83870967741933,229.77777777777777,201.7560975609756,179.82608695652172,162.19607843137254,135.6065573770492
2068.5,1379.0,919.3333333333333,752.1818181818182,636.4615384615385,517.125,394.0,266.9032258064516,229.83333333333331,201.8048780487805,179.8695652173913,162.23529411764704,135.63934426229508
2073.5,1382.3333333333333,921.5555555555555,754.0,638.0,518.375,394.9523809523809,267.5483870967742,230.38888888888889,202.2926829268293,180.30434782608694,162.62745098039215,135.96721311475412
2070.5,1380.3333333333333,920.2222222222222,752.9090909090909,637.0769230769231,517.625,394.38095238095235,267.1612903225806,230.05555555555554,202.0,180.04347826086956,162.39215686274508,135.7704918032787
2068.5,1379.0,919.3333333333333,752.1818181818182,636.4615384615385,517.125,394.0,266.9032258064516,229.83333333333331,201.8048780487805,179.8695652173913,162.23529411764704,135.63934426229508
2070.0,1380.0,920.0,752.7272727272727,636.9230769230769,517.5,394.2857142857143,267.09677419354836,230.0,201.95121951219514,180.0,162.35294117647058,135.7377049180328
2079.0,1386.0,924.0,756.0,639.6923076923077,519.75,396.0,268.258064516129,231.0,202.82926829268294,180.78260869565216,163.05882352941177,136.32786885245903
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.0,1387.3333333333333,924.8888888888888,756.7272727272727,640.3076923076924,520.25,396.38095238095235,268.51612903225805,231.2222222222222,203.02439024390245,180.95652173913044,163.2156862745098,136.45901639344262
2075.0,1383.3333333333333,922.2222222222222,754.5454545454546,638.4615384615385,518.75,395.23809523809524,267.741935483871,230.55555555555554,202.4390243902439,180.43478260869566,162.7450980392157,136.06557377049182
2078.5,1385.6666666666665,923.7777777777777,755.8181818181819,639.5384615384615,519.625,395.90476190476187,268.19354838709677,230.94444444444443,202.78048780487805,180.7391304347826,163.01960784313727,136.29508196721312
2077.0,1384.6666666666665,923.1111111111111,755.2727272727273,639.0769230769231,519.25,395.6190476190476,268.0,230.77777777777777,202.63414634146343,180.6086956521739,162.90196078431373,136.19672131147541
2079.5,1386.3333333333333,924.2222222222222,756.1818181818182,639.8461538461539,519.875,396.0952380952381,268.3225806451613,231.05555555555554,202.8780487804878,180.82608695652172,163.09803921568627,136.36065573770492
2080.5,1387.0,924.6666666666666,756.5454545454546,640.1538461538462,520.125,396.2857142857143,268.4516129032258,231.16666666666666,202.97560975609755,180.91304347826087,163.1764705882353,136.42622950819674
2076.0,1384.0,922.6666666666666,754.9090909090909,638.7692307692308,519.0,395.4285714285714,267.8709677419355,230.66666666666666,202.53658536585365,180.52173913043478,162.8235294117647,136.13114754098362
2077.5,1385.0,923.3333333333333,755.4545454545455,639.2307692307693,519.375,395.71428571428567,268.06451612903226,230.83333333333331,202.6829268292683,180.65217391304347,162.94117647058823,136.22950819672133
2078.0,1385.3333333333333,923.5555555555555,755.6363636363636,639.3846153846155,519.5,395.8095238095238,268.1290322580645,230.88888888888889,202.7317073170732,180.69565217391303,162.98039215686273,136.2622950819672
2076.0,1384.0,922.6666666666666,754.9090909090909,638.7692307692308,519.0,395.4285714285714,267.8709677419355,230.66666666666666,202.53658536585365,180.52173913043478,162.8235294117647,136.13114754098362
2078.0,1385.3333333333333,923.5555555555555,755.6363636363636,639.3846153846155,519.5,395.8095238095238,268.1290322580645,230.88888888888889,202.7317073170732,180.69565217391303,162.98039215686273,136.2622950819672
2079.5,1386.3333333333333,924.2222222222222,756.1818181818182,639.8461538461539,519.875,396.0952380952381,268.3225806451613,231.05555555555554,202.8780487804878,180.82608695652172,163.09803921568627,136.36065573770492
2083.0,1388.6666666666665,925.7777777777777,757.4545454545455,640.9230769230769,520.75,396.76190476190476,268.7741935483871,231.44444444444443,203.21951219512195,181.1304347826087,163.37254901960785,136.59016393442624
2087.0,1391.3333333333333,927.5555555555555,758.9090909090909,642.1538461538462,521.75,397.5238095238095,269.2903225806452,231.88888888888889,203.609756097561,181.47826086956522,163.68627450980392,136.85245901639345
2085.5,1390.3333333333333,926.8888888888888,758.3636363636364,641.6923076923077,521.375,397.23809523809524,269.09677419354836,231.7222222222222,203.46341463414635,181.34782608695653,163.5686274509804,136.75409836065575
2088.5,1392.3333333333333,928.2222222222222,759.4545454545455,642.6153846153846,522.125,397.8095238095238,269.48387096774195,232.05555555555554,203.7560975609756,181.6086956521739,163.80392156862746,136.95081967213116
2091.0,1394.0,929.3333333333333,760.3636363636364,643.3846153846155,522.75,398.2857142857143,269.80645161290323,232.33333333333331,204.0,181.82608695652172,164.0,137.11475409836066
2091.0,1394.0,929.3333333333333,760.3636363636364,643.3846153846155,522.75,398.2857142857143,269.80645161290323,232.33333333333331,204.0,181.82608695652172,164.0,137.11475409836066
2090.5,1393.6666666666665,929.1111111111111,760.1818181818182,643.2307692307693,522.625,398.19047619047615,269.741935483871,232.27777777777777,203.95121951219514,181.78260869565216,163.9607843137255,137.08196721311475
2090.0,1393.3333333333333,928.8888888888888,760.0,643.0769230769231,522.5,398.0952380952381,269.6774193548387,232.2222222222222,203.90243902439025,181.7391304347826,163.92156862745097,137.04918032786887
2091.0,1394.0,929.3333333333333,760.3636363636364,643.3846153846155,522.75,398.2857142857143,269.80645161290323,232.33333333333331,204.0,181.82608695652172,164.0,137.11475409836066
2091.5,1394.3333333333333,929.5555555555555,760.5454545454546,643.5384615384615,522.875,398.38095238095235,269.8709677419355,232.38888888888889,204.0487804878049,181.8695652173913,164.0392156862745,137.14754098360658
2091.5,1394.3333333333333,929.5555555555555,760.5454545454546,643.5384615384615,522.875,398.38095238095235,269.8709677419355,232.38888888888889,204.0487804878049,181.8695652173913,164.0392156862745,137.14754098360658
2090.0,1393.3333333333333,928.8888888888888,760.0,643.0769230769231,522.5,398.0952380952381,269.6774193548387,232.2222222222222,203.90243902439025,181.7391304347826,163.92156862745097,137.04918032786887
2090.0,1393.3333333333333,928.8888888888888,760.0,643.0769230769231,522.5,398.0952380952381,269.6774193548387,232.2222222222222,203.90243902439025,181.7391304347826,163.92156862745097,137.04918032786887
2088.5,1392.3333333333333,928.2222222222222,759.4545454545455,642.6153846153846,522.125,397.8095238095238,269.48387096774195,232.05555555555554,203.7560975609756,181.6086956521739,163.80392156862746,136.95081967213116
2090.0,1393.3333333333333,928.8888888888888,760.0,643.0769230769231,522.5,398.0952380952381,269.6774193548387,232.2222222222222,203.90243902439025,181.7391304347826,163.92156862745097,137.04918032786887
2089.0,1392.6666666666665,928.4444444444443,759.6363636363636,642.7692307692308,522.25,397.90476190476187,269.5483870967742,232.1111111111111,203.8048780487805,181.65217391304347,163.84313725490196,136.98360655737704
2088.0,1392.0,928.0,759.2727272727273,642.4615384615385,522.0,397.71428571428567,269.4193548387097,232.0,203.70731707317074,181.56521739130434,163.76470588235293,136.91803278688525
2089.0,1392.6666666666665,928.4444444444443,759.6363636363636,642.7692307692308,522.25,397.90476190476187,269.5483870967742,232.1111111111111,203.8048780487805,181.65217391304347,163.84313725490196,136.98360655737704
2088.5,1392.3333333333333,928.2222222222222,759.4545454545455,642.6153846153846,522.125,397.8095238095238,269.48387096774195,232.05555555555554,203.7560975609756,181.6086956521739,163.80392156862746,136.95081967213116
2089.5,1393.0,928.6666666666666,759.8181818181819,642.9230769230769,522.375,398.0,269.61290322580646,232.16666666666666,203.85365853658539,181.69565217391303,163.88235294117646,137.01639344262296
2089.0,1392.6666666666665,928.4444444444443,759.6363636363636,642.7692307692308,522.25,397.90476190476187,269.5483870967742,232.1111111111111,203.8048780487805,181.65217391304347,163.84313725490196,136.98360655737704
2088.5,1392.3333333333333,928.2222222222222,759.4545454545455,642.6153846153846,522.125,397.8095238095238,269.48387096774195,232.05555555555554,203.7560975609756,181.6086956521739,163.80392156862746,136.95081967213116
2090.0,1393.3333333333333,928.8888888888888,760.0,643.0769230769231,522.5,398.0952380952381,269.6774193548387,232.2222222222222,203.90243902439025,181.7391304347826,163.92156862745097,137.04918032786887
2088.0,1392.0,928.0,759.2727272727273,642.4615384615385,522.0,397.71428571428567,269.4193548387097,232.0,203.70731707317074,181.56521739130434,163.76470588235293,136.91803278688525
2089.0,1392.6666666666665,928.4444444444443,759.6363636363636,642.7692307692308,522.25,397.90476190476187,269.5483870967742,232.1111111111111,203.8048780487805,181.65217391304347,163.84313725490196,136.98360655737704
2090.0,1393.3333333333333,928.8888888888888,760.0,643.0769230769231,522.5,398.0952380952381,269.6774193548387,232.2222222222222,203.90243902439025,181.7391304347826,163.92156862745097,137.04918032786887
2086.5,1391.0,927.3333333333333,758.7272727272727,642.0,521.625,397.4285714285714,269.22580645161287,231.83333333333331,203.5609756097561,181.43478260869566,163.64705882352942,136.81967213114754
2082.0,1388.0,925.3333333333333,757.0909090909091,640.6153846153846,520.5,396.57142857142856,268.64516129032256,231.33333333333331,203.1219512195122,181.04347826086956,163.2941176470588,136.52459016393442
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2083.0,1388.6666666666665,925.7777777777777,757.4545454545455,640.9230769230769,520.75,396.76190476190476,268.7741935483871,231.44444444444443,203.21951219512195,181.1304347826087,163.37254901960785,136.59016393442624
2083.0,1388.6666666666665,925.7777777777777,757.4545454545455,640.9230769230769,520.75,396.76190476190476,268.7741935483871,231.44444444444443,203.21951219512195,181.1304347826087,163.37254901960785,136.59016393442624
2083.0,1388.6666666666665,925.7777777777777,757.4545454545455,640.9230769230769,520.75,396.76190476190476,268.7741935483871,231.44444444444443,203.21951219512195,181.1304347826087,163.37254901960785,136.59016393442624
2082.5,1388.3333333333333,925.5555555555555,757.2727272727273,640.7692307692308,520.625,396.66666666666663,268.7096774193548,231.38888888888889,203.1707317073171,181.08695652173913,163.33333333333334,136.55737704918033
2083.5,1389.0,926.0,757.6363636363636,641.0769230769231,520.875,396.85714285714283,268.83870967741933,231.5,203.26829268292684,181.17391304347825,163.41176470588235,136.62295081967213
2083.0,1388.6666666666665,925.7777777777777,757.4545454545455,640.9230769230769,520.75,396.76190476190476,268.7741935483871,231.44444444444443,203.21951219512195,181.1304347826087,163.37254901960785,136.59016393442624
2083.0,1388.6666666666665,925.7777777777777,757.4545454545455,640.9230769230769,520.75,396.76190476190476,268.7741935483871,231.44444444444443,203.21951219512195,181.1304347826087,163.37254901960785,136.59016393442624
2083.0,1388.6666666666665,925.7777777777777,757.4545454545455,640.9230769230769,520.75,396.76190476190476,268.7741935483871,231.44444444444443,203.21951219512195,181.1304347826087,163.37254901960785,136.59016393442624
2082.5,1388.3333333333333,925.5555555555555,757.2727272727273,640.7692307692308,520.625,396.66666666666663,268.7096774193548,231.38888888888889,203.1707317073171,181.08695652173913,163.33333333333334,136.55737704918033
2082.5,1388.3333333333333,925.5555555555555,757.2727272727273,640.7692307692308,520.625,396.66666666666663,268.7096774193548,231.38888888888889,203.1707317073171,181.08695652173913,163.33333333333334,136.55737704918033
2082.5,1388.3333333333333,925.5555555555555,757.2727272727273,640.7692307692308,520.625,396.66666666666663,268.7096774193548,231.38888888888889,203.1707317073171,181.08695652173913,163.33333333333334,136.55737704918033
2083.0,1388.6666666666665,925.7777777777777,757.4545454545455,640.9230769230769,520.75,396.76190476190476,268.7741935483871,231.44444444444443,203.21951219512195,181.1304347826087,163.37254901960785,136.59016393442624
2082.0,1388.0,925.3333333333333,757.0909090909091,640.6153846153846,520.5,396.57142857142856,268.64516129032256,231.33333333333331,203.1219512195122,181.04347826086956,163.2941176470588,136.52459016393442
2082.0,1388.0,925.3333333333333,757.0909090909091,640.6153846153846,520.5,396.57142857142856,268.64516129032256,231.33333333333331,203.1219512195122,181.04347826086956,163.2941176470588,136.52459016393442
2082.0,1388.0,925.3333333333333,757.0909090909091,640.6153846153846,520.5,396.57142857142856,268.64516129032256,231.33333333333331,203.1219512195122,181.04347826086956,163.2941176470588,136.52459016393442
2081.0,1387.3333333333333,924.8888888888888,756.7272727272727,640.3076923076924,520.25,396.38095238095235,268.51612903225805,231.2222222222222,203.02439024390245,180.95652173913044,163.2156862745098,136.45901639344262
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.0,1387.3333333333333,924.8888888888888,756.7272727272727,640.3076923076924,520.25,396.38095238095235,268.51612903225805,231.2222222222222,203.02439024390245,180.95652173913044,163.2156862745098,136.45901639344262
2079.5,1386.3333333333333,924.2222222222222,756.1818181818182,639.8461538461539,519.875,396.0952380952381,268.3225806451613,231.05555555555554,202.8780487804878,180.82608695652172,163.09803921568627,136.36065573770492
2080.5,1387.0,924.6666666666666,756.5454545454546,640.1538461538462,520.125,396.2857142857143,268.4516129032258,231.16666666666666,202.97560975609755,180.91304347826087,163.1764705882353,136.42622950819674
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2081.0,1387.3333333333333,924.8888888888888,756.7272727272727,640.3076923076924,520.25,396.38095238095235,268.51612903225805,231.2222222222222,203.02439024390245,180.95652173913044,163.2156862745098,136.45901639344262
2081.0,1387.3333333333333,924.8888888888888,756.7272727272727,640.3076923076924,520.25,396.38095238095235,268.51612903225805,231.2222222222222,203.02439024390245,180.95652173913044,163.2156862745098,136.45901639344262
2081.0,1387.3333333333333,924.8888888888888,756.7272727272727,640.3076923076924,520.25,396.38095238095235,268.51612903225805,231.2222222222222,203.02439024390245,180.95652173913044,163.2156862745098,136.45901639344262
2081.5,1387.6666666666665,925.1111111111111,756.9090909090909,640.4615384615385,520.375,396.4761904761905,268.5806451612903,231.27777777777777,203.07317073170734,181.0,163.2549019607843,136.49180327868854
2082.5,1388.3333333333333,925.5555555555555,757.2727272727273,640.7692307692308,520.625,396.66666666666663,268.7096774193548,231.38888888888889,203.1707317073171,181.08695652173913,163.33333333333334,136.55737704918033
2083.5,1389.0,926.0,757.6363636363636,641.0769230769231,520.875,396.85714285714283,268.83870967741933,231.5,203.26829268292684,181.17391304347825,163.41176470588235,136.62295081967213
2085.0,1390.0,926.6666666666666,758.1818181818182,641.5384615384615,521.25,397.1428571428571,269.0322580645161,231.66666666666666,203.41463414634148,181.30434782608694,163.52941176470588,136.72131147540983
2084.0,1389.3333333333333,926.2222222222222,757.8181818181819,641.2307692307693,521.0,396.9523809523809,268.9032258064516,231.55555555555554,203.3170731707317,181.2173913043478,163.45098039215685,136.65573770491804
2084.0,1389.3333333333333,926.2222222222222,757.8181818181819,641.2307692307693,521.0,396.9523809523809,268.9032258064516,231.55555555555554,203.3170731707317,181.2173913043478,163.45098039215685,136.65573770491804
2083.5,1389.0,926.0,757.6363636363636,641.0769230769231,520.875,396.85714285714283,268.83870967741933,231.5,203.26829268292684,181.17391304347825,163.41176470588235,136.62295081967213
2081.0,1387.3333333333333,924.8888888888888,756.7272727272727,640.3076923076924,520.25,396.38095238095235,268.51612903225805,231.2222222222222,203.02439024390245,180.95652173913044,163.2156862745098,136.45901639344262
2082.5,1388.3333333333333,925.5555555555555,757.2727272727273,640.7692307692308,520.625,396.66666666666663,268.7096774193548,231.38888888888889,203.1707317073171,181.08695652173913,163.33333333333334,136.55737704918033
2084.5,1389.6666666666665,926.4444444444443,758.0,641.3846153846155,521.125,397.04761904761904,268.96774193548384,231.6111111111111,203.3658536585366,181.26086956521738,163.49019607843138,136.68852459016395
2084.0,1389.3333333333333,926.2222222222222,757.8181818181819,641.2307692307693,521.0,396.9523809523809,268.9032258064516,231.55555555555554,203.3170731707317,181.2173913043478,163.45098039215685,136.65573770491804
2084.5,1389.6666666666665,926.4444444444443,758.0,641.3846153846155,521.125,397.04761904761904,268.96774193548384,231.6111111111111,203.3658536585366,181.26086956521738,163.49019607843138,136.68852459016395
2084.0,1389.3333333333333,926.2222222222222,757.8181818181819,641.2307692307693,521.0,396.9523809523809,268.9032258064516,231.55555555555554,203.3170731707317,181.2173913043478,163.45098039215685,136.65573770491804
2085.5,1390.3333333333333,926.8888888888888,758.3636363636364,641.6923076923077,521.375,397.23809523809524,269.09677419354836,231.7222222222222,203.46341463414635,181.34782608695653,163.5686274509804,136.75409836065575
2086.5,1391.0,927.3333333333333,758.7272727272727,642.0,521.625,397.4285714285714,269.22580645161287,231.83333333333331,203.5609756097561,181.43478260869566,163.64705882352942,136.81967213114754
2087.0,1391.3333333333333,927.5555555555555,758.9090909090909,642.1538461538462,521.75,397.5238095238095,269.2903225806452,231.88888888888889,203.609756097561,181.47826086956522,163.68627450980392,136.85245901639345
2087.0,1391.3333333333333,927.5555555555555,758.9090909090909,642.1538461538462,521.75,397.5238095238095,269.2903225806452,231.88888888888889,203.609756097561,181.47826086956522,163.68627450980392,136.85245901639345
2087.0,1391.3333333333333,927.5555555555555,758.9090909090909,642.1538461538462,521.75,397.5238095238095,269.2903225806452,231.88888888888889,203.609756097561,181.47826086956522,163.68627450980392,136.85245901639345
2086.0,1390.6666666666665,927.1111111111111,758.5454545454546,641.8461538461539,521.5,397.3333333333333,269.1612903225806,231.77777777777777,203.51219512195124,181.3913043478261,163.6078431372549,136.78688524590166
2087.0,1391.3333333333333,927.5555555555555,758.9090909090909,642.1538461538462,521.75,397.5238095238095,269.2903225806452,231.88888888888889,203.609756097561,181.47826086956522,163.68627450980392,136.85245901639345
2089.0,1392.6666666666665,928.4444444444443,759.6363636363636,642.7692307692308,522.25,397.90476190476187,269.5483870967742,232.1111111111111,203.8048780487805,181.65217391304347,163.84313725490196,136.98360655737704
2088.5,1392.3333333333333,928.2222222222222,759.4545454545455,642.6153846153846,522.125,397.8095238095238,269.48387096774195,232.05555555555554,203.7560975609756,181.6086956521739,163.80392156862746,136.95081967213116
