ema_3,ema_5,ema_8,ema_10,ema_12,ema_13,ema_15,ema_20,ema_26,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60,ema_70,ema_80,ema_90,ema_100,ema_110,ema_120,ema_130,ema_140,ema_150,ema_160,ema_170,ema_180,ema_190,ema_200
3106.0,2300.5555555555557,1635.8765432098767,1368.8429752066115,1176.0591715976334,1098.5510204081631,970.46875,751.1337868480725,590.7023319615912,517.0343392299687,447.28395061728395,394.10469958358124,352.2211720226843,318.3813917723952,267.0599301263102,229.98413013291014,201.94634964182288,180.00120758362516,162.35761199882364,147.86380975570165,135.74550918653097,125.46296835848726,116.62843921331924,108.95618613218718,102.23100960611086,96.28774665709108,90.99752754799914,86.2583262520216,81.98831712086334
3107.25,2301.666666666667,1636.7407407407406,1369.586776859504,1176.7100591715978,1099.1632653061224,971.015625,751.5646258503401,591.0452674897119,517.3361082206036,447.5462962962963,394.3367043426532,352.4291115311909,318.56978085351784,267.218489653319,230.12100773656022,202.06675811614082,180.10868252626494,162.4546613077149,147.95227660092525,135.8267877877194,125.53813880310005,116.69835521352044,109.02153414323934,102.2923498321824,96.3455422181184,91.05216568480816,86.31013404237822,82.03757332739289
3106.75,2301.333333333333,1636.5185185185182,1369.404958677686,1176.5562130177516,1099.0204081632653,970.890625,751.469387755102,590.9711934156378,517.2715920915713,447.4907407407407,394.2879238548483,352.38563327032136,318.53056516724337,267.1857027680731,230.0928387224757,202.0420667581161,180.08670450428693,162.4348593275169,147.93425858290723,135.8102588620996,125.52287162752754,116.68417081635732,109.00828911012675,102.27992747193395,96.33384631168565,91.04111596105125,86.29966283818975,82.02762307863668
3105.5,2300.4444444444443,1635.9012345679012,1368.892561983471,1176.1183431952663,1098.6122448979593,970.53125,751.1927437641723,590.7544581618655,517.0822060353797,447.32716049382714,394.14396192742413,352.25708884688095,318.41445597846985,267.0884170921795,230.00912517357668,201.96860234720316,180.02125347180294,162.37584550534262,147.88052917782647,135.76094529062223,125.47730318745994,116.64181882199084,108.96872944169115,102.24281470622275,96.29889538661467,91.00808888617563,86.26835887174146,81.99787133981832
3103.0,2298.6666666666665,1634.6666666666665,1367.8677685950413,1175.2426035502958,1097.795918367347,969.8125,750.6394557823129,590.320987654321,516.7034339229969,447.0,393.85603807257587,352.0,318.1822376009227,266.8938457403924,229.84169807577862,201.8216735253772,179.89035140683492,162.257817860994,147.77307036766496,135.66231814766752,125.38616630732474,116.55711483325788,108.88961010481997,102.16858917480035,96.22899353647276,90.9420347364244,86.20575093884489,81.93836786218162
3102.5,2298.1111111111113,1634.1975308641975,1367.4545454545455,1174.8757396449705,1097.4489795918366,969.5,750.3900226757369,590.1207133058984,516.5265348595212,446.8456790123456,393.71921475312314,351.8771266540642,318.0707420222991,266.79978500403115,229.76036500694306,201.75003810394756,179.82634947470115,162.19998039407903,147.72031490950408,135.6138241923366,125.34129712720703,116.51536643026004,108.85057672909083,102.13193935419157,96.19445299408363,90.9093739507341,86.17477591074807,81.90891314571422
3102.75,2298.3333333333335,1634.3703703703702,1367.6033057851241,1175.0059171597632,1097.5714285714287,969.609375,750.4761904761905,590.1893004115225,516.5868886576483,446.8981481481481,393.76561570493755,351.91871455576563,318.1084198385236,266.831496909433,229.78774052767307,201.77411979881114,179.84784446322908,162.21939025585726,147.73800827854882,135.63007991257427,125.35633121612958,116.52934963030029,108.86364633130125,102.14420739940589,96.20601210628911,90.92030157809592,86.18513746881939,81.91876438702013
3101.25,2297.3333333333335,1633.7037037037035,1367.0578512396694,1174.5443786982248,1097.142857142857,969.234375,750.1904761904761,589.9670781893003,516.3933402705514,446.7314814814814,393.61927424152293,351.7882797731569,317.99077277970014,266.73313625369525,229.70323348541956,201.70004572473707,179.781910397295,162.15998431526322,147.68395422449476,135.5804931357148,125.31052968941202,116.48679643881093,108.8239112319635,102.10694031866055,96.17092438699086,90.88715240682518,86.15372385625395,81.88891364075147
3099.5,2296.0,1632.7407407407406,1366.2479338842975,1173.8461538461538,1096.4897959183672,968.65625,749.7414965986394,589.6131687242798,516.0832466181062,446.46296296296293,393.38251041047,351.5765595463138,317.79930795847747,266.5724267669981,229.56476889506052,201.57841792409693,179.67346938775512,162.0621507695324,147.59483808132455,135.49866812376206,125.23489307149933,116.41647804436397,108.75821235910706,102.04529146252074,96.11285523750897,90.83227007722597,86.10169677366301,81.8394594193213
3099.5,2295.8888888888887,1632.617283950617,1366.1322314049587,1173.7396449704142,1096.387755102041,968.5625,749.6643990929705,589.5500685871057,516.0270551508845,446.4135802469135,393.338488994646,351.5368620037807,317.7631680123029,266.5417898414405,229.538186867685,201.55494589239444,179.65245743267724,162.0431330261739,147.57746936125312,135.48268560890648,125.22009206922672,116.4026960414466,108.74531818779879,102.03317773234056,96.1014329195308,90.82146454625928,86.09144486170884,81.82970718546571
3100.25,2296.4444444444443,1633.0123456790122,1366.4628099173553,1174.0236686390533,1096.6530612244899,968.796875,749.845804988662,589.6927297668038,516.1519250780436,446.5216049382716,393.4336704342653,351.6219281663516,317.84006151480196,266.6062886320882,229.59373140249951,201.6037189452827,179.69593044318322,162.0823448681502,147.61318074831587,135.515470254764,125.2503933337218,116.43086363864995,108.77163282312179,102.05786813780333,96.124687938169,90.84344189737797,86.11227762396865,81.84950867552783
3103.0,2298.333333333333,1634.296296296296,1367.5206611570247,1174.9230769230771,1097.4897959183672,969.53125,750.408163265306,590.1316872427983,516.5348595213319,446.85185185185185,393.7239738251041,351.88090737240077,318.0738177623991,266.8019349637194,229.76195199365208,201.75125743026976,179.82731554160125,162.20076463091854,147.72096420745066,135.6143706031009,125.34176330050695,116.51576882450581,108.85092759089514,102.13224798425986,96.19472658253821,90.90961814352431,86.17499520298239,81.90911116061483
3103.25,2298.777777777778,1634.716049382716,1367.900826446281,1175.2662721893491,1097.8163265306123,969.828125,750.6485260770975,590.3264746227708,516.7075962539021,447.00308641975306,393.85841760856636,352.0018903591682,318.1837754709727,266.8949207202365,229.84249156913313,201.82228318853834,179.890834440285,162.25820997941378,147.77339501663823,135.66259135304966,125.3863993939747,116.55731603038076,108.88978553572213,102.1687434898345,96.22913033070003,90.9421568328195,86.20586058496204,81.93846686963194
3102.25,2298.0,1634.148148148148,1367.4214876033056,1174.8520710059172,1097.4285714285713,969.484375,750.3809523809523,590.1152263374486,516.522372528616,446.84259259259255,393.71683521713265,351.875236294896,318.0692041522491,266.7987100241871,229.75957151358858,201.74942844078646,179.82586644125107,162.19958827565927,147.71999026053078,135.61355098695444,125.34106404055706,116.51516523313717,108.85040129818867,102.13178503915744,96.19431619985636,90.909251854339,86.1746662646309,81.9088141382639
3102.0,2297.7777777777774,1633.9753086419753,1367.2727272727273,1174.7218934911243,1097.3061224489795,969.375,750.2947845804988,590.0466392318244,516.462018730489,446.79012345679007,393.67043426531825,351.83364839319466,318.0315263360246,266.7669981187853,229.73219599285858,201.72534674592288,179.8043714527231,162.18017841388098,147.70229689148607,135.59729526671674,125.32602995163451,116.50118203309692,108.83733169597825,102.11951699394312,96.18275708765088,90.8983242269772,86.16430470655959,81.898962896958
3102.0,2297.7777777777774,1633.9753086419753,1367.2727272727273,1174.7218934911243,1097.3061224489795,969.375,750.2947845804988,590.0466392318244,516.462018730489,446.79012345679007,393.67043426531825,351.83364839319466,318.0315263360246,266.7669981187853,229.73219599285858,201.72534674592288,179.8043714527231,162.18017841388098,147.70229689148607,135.59729526671674,125.32602995163451,116.50118203309692,108.83733169597825,102.11951699394312,96.18275708765088,90.8983242269772,86.16430470655959,81.898962896958
3102.0,2297.7777777777774,1633.9753086419753,1367.2727272727273,1174.7218934911243,1097.3061224489795,969.375,750.2947845804988,590.0466392318244,516.462018730489,446.79012345679007,393.67043426531825,351.83364839319466,318.0315263360246,266.7669981187853,229.73219599285858,201.72534674592288,179.8043714527231,162.18017841388098,147.70229689148607,135.59729526671674,125.32602995163451,116.50118203309692,108.83733169597825,102.11951699394312,96.18275708765088,90.8983242269772,86.16430470655959,81.898962896958
3101.5,2297.4444444444443,1633.753086419753,1367.090909090909,1174.5680473372781,1097.1632653061224,969.25,750.1995464852607,589.9725651577503,516.3975026014568,446.7345679012345,393.6216537775134,351.7901701323251,317.9923106497501,266.7342112335394,229.70402697877407,201.70065538789817,179.7823934307451,162.16037643368298,147.68427887346806,135.58076634109693,125.31076277606199,116.4869976359338,108.82408666286567,102.10709463369469,96.17106118121814,90.88727450322028,86.1538335023711,81.88901264820177
3098.25,2295.222222222222,1632.2469135802469,1365.8512396694214,1173.5147928994083,1096.1836734693877,968.390625,749.5419501133787,589.4595336076818,515.9500520291363,446.34876543209873,393.2825698988697,351.48771266540643,317.7193387158785,266.5057780166622,229.50763737353702,201.52842554488643,179.629030310349,162.0221546907166,147.55847739631525,135.46533706714024,125.20412563370432,116.38790805291484,108.73154686197975,102.0202924269897,96.0893266304162,90.81004853331706,86.08064471916887,81.81945991435856
3097.25,2294.222222222222,1631.4320987654319,1365.1404958677685,1172.8875739644973,1095.591836734694,967.859375,749.1201814058957,589.122085048011,515.6524453694069,446.0895061728395,393.05294467578824,351.2816635160681,317.53248750480583,266.34829346949743,229.37155326324142,201.4086267337296,179.5220384011593,161.92549750024506,147.47033520006494,135.38433167133394,125.1291882757415,116.31819324983653,108.66637428182975,101.9591065159523,96.03166786361615,90.75553249290314,86.02894657492942,81.77030271527931
3099.5,2295.777777777778,1632.4938271604938,1366.0165289256197,1173.6331360946747,1096.2857142857142,968.46875,749.5873015873015,589.4869684499314,515.9708636836629,446.3641975308642,393.29446757882215,351.4971644612476,317.72702806612847,266.5111529158828,229.51160484030947,201.53147386069196,179.63144547759933,162.02411528281542,147.5601006411817,135.46670309405096,125.20529106695413,116.38891403852924,108.73242401649051,102.0210640021604,96.0900106015526,90.81065901529257,86.08119294975467,81.8199549516101
3100.5,2296.666666666667,1633.1851851851852,1366.6115702479337,1174.1538461538462,1096.7755102040817,968.90625,749.9319727891155,589.761316872428,516.2122788761707,446.574074074074,393.4800713860797,351.6635160680529,317.87773933102653,266.6380005374899,229.62110692322952,201.6278006401463,179.71742543171115,162.10175472992844,147.63087411736058,135.53172597500173,125.26542742264436,116.44484683869021,108.78470242533223,102.07013618301762,96.13624705037446,90.85436952473978,86.12263918203998,81.85935991683374
3099.5,2296.0,1632.7407407407406,1366.2479338842975,1173.8461538461538,1096.4897959183672,968.65625,749.7414965986394,589.6131687242798,516.0832466181062,446.46296296296293,393.38251041047,351.5765595463138,317.79930795847747,266.5724267669981,229.56476889506052,201.57841792409693,179.67346938775512,162.0621507695324,147.59483808132455,135.49866812376206,125.23489307149933,116.41647804436397,108.75821235910706,102.04529146252074,96.11285523750897,90.83227007722597,86.10169677366301,81.8394594193213
3099.5,2295.8888888888887,1632.617283950617,1366.1322314049587,1173.7396449704142,1096.387755102041,968.5625,749.6643990929705,589.5500685871057,516.0270551508845,446.4135802469135,393.338488994646,351.5368620037807,317.7631680123029,266.5417898414405,229.538186867685,201.55494589239444,179.65245743267724,162.0431330261739,147.57746936125312,135.48268560890648,125.22009206922672,116.4026960414466,108.74531818779879,102.03317773234056,96.1014329195308,90.82146454625928,86.09144486170884,81.82970718546571
3100.25,2296.4444444444443,1633.0123456790122,1366.4628099173553,1174.0236686390533,1096.6530612244899,968.796875,749.845804988662,589.6927297668038,516.1519250780436,446.5216049382716,393.4336704342653,351.6219281663516,317.84006151480196,266.6062886320882,229.59373140249951,201.6037189452827,179.69593044318322,162.0823448681502,147.61318074831587,135.515470254764,125.2503933337218,116.43086363864995,108.77163282312179,102.05786813780333,96.124687938169,90.84344189737797,86.11227762396865,81.84950867552783
3101.5,2297.333333333333,1633.6296296296296,1366.9752066115702,1174.4615384615386,1097.061224489796,969.15625,750.1224489795918,589.9094650205761,516.3413111342352,446.68518518518516,393.57763236168944,351.750472589792,317.95617070357554,266.70357430798174,229.67744495139854,201.67718335619568,179.76138147566718,162.14135869032447,147.66691015339663,135.56478382624138,125.2959617737894,116.47321563301645,108.81119249155739,102.09498090351451,96.15963886323996,90.87646897225359,86.14358159041694,81.87926041434618
3102.0,2297.7777777777774,1633.9753086419753,1367.2727272727273,1174.7218934911243,1097.3061224489795,969.375,750.2947845804988,590.0466392318244,516.462018730489,446.79012345679007,393.67043426531825,351.83364839319466,318.0315263360246,266.7669981187853,229.73219599285858,201.72534674592288,179.8043714527231,162.18017841388098,147.70229689148607,135.59729526671674,125.32602995163451,116.50118203309692,108.83733169597825,102.11951699394312,96.18275708765088,90.8983242269772,86.16430470655959,81.898962896958
3101.5,2297.4444444444443,1633.753086419753,1367.090909090909,1174.5680473372781,1097.1632653061224,969.25,750.1995464852607,589.9725651577503,516.3975026014568,446.7345679012345,393.6216537775134,351.7901701323251,317.9923106497501,266.7342112335394,229.70402697877407,201.70065538789817,179.7823934307451,162.16037643368298,147.68427887346806,135.58076634109693,125.31076277606199,116.4869976359338,108.82408666286567,102.10709463369469,96.17106118121814,90.88727450322028,86.1538335023711,81.88901264820177
3103.25,2298.5555555555557,1634.469135802469,1367.6694214876034,1175.0532544378698,1097.612244897959,969.640625,750.4943310657595,590.2002743484225,516.5952133194588,446.9043209876543,393.7703747769185,351.92249527410206,318.1114955786236,266.8336468691212,229.78932751438208,201.77533912513337,179.84881053012924,162.2201744926968,147.73865757649543,135.6306263233386,125.35679738942952,116.52975202454604,108.86399719310558,102.14451602947418,96.20628569474368,90.92054577088612,86.1853567610537,81.91896240192074
3105.25,2300.1111111111113,1635.6049382716049,1368.6280991735537,1175.8816568047337,1098.3877551020407,970.328125,751.0294784580499,590.6227709190671,516.9656607700311,447.2253086419753,394.0535395597858,352.17580340264647,318.3406382160707,267.0260682612201,229.95516762547115,201.9210486206371,179.9787465281971,162.33741790020588,147.84546708871034,135.72870705552901,125.44746809626479,116.61405361903324,108.94276566817246,102.21843293082827,96.27591395643103,90.98635572784713,86.24774540171597,81.97826786465681
3104.75,2299.8888888888887,1635.5061728395062,1368.5619834710744,1175.8343195266273,1098.3469387755101,970.296875,751.0113378684807,590.6117969821673,516.9573361082205,447.2191358024691,394.04878048780483,352.17202268431004,318.3375624759708,267.0239183015318,229.95358063876216,201.9198292943149,179.97778046129696,162.33663366336634,147.84481779076373,135.72816064476473,125.44700192296486,116.61365122478747,108.94241480636813,102.21812430076,96.27564036797646,90.98611153505692,86.24752610948165,81.9780698497562
3104.75,2299.777777777778,1635.3827160493827,1368.4462809917354,1175.7278106508875,1098.2448979591836,970.203125,750.9342403628118,590.5486968449931,516.901144640999,447.16975308641975,394.00475907198097,352.13232514177696,318.30142252979624,266.9932813759742,229.92699861138664,201.8963572626124,179.95676850621908,162.31761592000782,147.8274490706923,135.71217812990918,125.43220092069227,116.59986922187012,108.92952063505987,102.20601057057982,96.26421804999828,90.97530600409023,86.23727419752748,81.96831761590059
3105.5,2300.3333333333335,1635.7777777777778,1368.776859504132,1176.0118343195268,1098.5102040816328,970.4375,751.1156462585034,590.6913580246912,517.0260145681582,447.27777777777777,394.09994051160027,352.21739130434787,318.3783160322953,267.0577801666219,229.98254314620115,201.94513031550068,180.00024151672505,162.3568277619841,147.86316045775504,135.74496277576668,125.46250218518733,116.62803681907349,108.95583527038288,102.23070097604258,96.2874730686365,90.99728335520894,86.2581069597873,81.98811910596272
3108.25,2302.222222222222,1637.0617283950617,1369.8347107438017,1176.9112426035504,1099.3469387755101,971.171875,751.6780045351474,591.1303155006858,517.4089490114463,447.60802469135797,394.390243902439,352.476370510397,318.61207227989235,267.25342649825313,230.1507637373537,202.09266880048773,180.1316266151431,162.4752475247525,147.97094391688987,135.84386312410356,125.55387215197248,116.71294200492932,109.03513003815623,102.30508082249912,96.3575117130057,91.06345960135528,86.32082453880102,82.04772159104974
3108.5,2302.666666666667,1637.4814814814813,1370.2148760330579,1177.2544378698226,1099.6734693877552,971.46875,751.9183673469388,591.3251028806584,517.5816857440167,447.75925925925924,394.52468768590126,352.5973534971645,318.722029988466,267.34641225477026,230.23130331283477,202.16369455875628,180.19514551382684,162.53269287324773,148.02337472607744,135.89208387405233,125.59850824544023,116.75448921080428,109.07398798298321,102.34157632807376,96.39191546116754,91.09599829065047,86.35168992078069,82.07707730006683
3106.0,2300.8888888888887,1636.2469135802469,1369.190082644628,1176.378698224852,1098.857142857143,970.75,751.3650793650793,590.8916323731138,517.2029136316337,447.4320987654321,394.23676383105294,352.34026465028353,318.4898116109189,267.15184090298305,230.06387621503671,202.01676573693032,180.06424344885883,162.41466522889914,147.91591591591592,135.79345673109762,125.50737136530505,116.66978522207131,108.99486864611202,102.26735079665136,96.32201361102561,91.02994414089923,86.28908198788412,82.01757382243014
3104.0,2299.3333333333335,1635.111111111111,1368.2314049586776,1175.5502958579882,1098.0816326530612,970.0625,750.8299319727892,590.469135802469,516.8324661810614,447.1111111111111,393.95359904818565,352.0869565217391,318.26066897347175,266.9594195108842,229.89803610394762,201.8710562414266,179.93430745079098,162.29742182139006,147.80910640370098,135.6953759989072,125.41670065846978,116.58548362758413,108.91610017104513,102.19343389529723,96.25238534933825,90.96413418393823,86.22669334722184,81.95826835969407
3104.0,2299.222222222222,1634.9876543209875,1368.1157024793388,1175.4437869822486,1097.9795918367347,969.96875,750.7528344671201,590.4060356652949,516.7762747138397,447.06172839506166,393.9095776323617,352.04725897920605,318.2245290272972,266.92878258532653,229.87145407657212,201.84758420972412,179.9132954957131,162.27840407803157,147.79173768362955,135.67939348405164,125.40189965619719,116.57170162466676,108.90320599973685,102.18132016511709,96.24096303136008,90.95332865297152,86.21644143526768,81.94851612583847
3103.25,2298.777777777778,1634.716049382716,1367.900826446281,1175.2662721893491,1097.8163265306123,969.828125,750.6485260770975,590.3264746227708,516.7075962539021,447.00308641975306,393.85841760856636,352.0018903591682,318.1837754709727,266.8949207202365,229.84249156913313,201.82228318853834,179.890834440285,162.25820997941378,147.77339501663823,135.66259135304966,125.3863993939747,116.55731603038076,108.88978553572213,102.1687434898345,96.22913033070003,90.9421568328195,86.20586058496204,81.93846686963194
3101.75,2297.666666666667,1633.9259259259256,1367.2396694214876,1174.698224852071,1097.2857142857142,969.359375,750.2857142857142,590.0411522633744,516.4578563995838,446.78703703703695,393.66805472932776,351.83175803402645,318.0299884659746,266.76592313894116,229.73140249950407,201.72473708276175,179.80388841927305,162.1797862954612,147.7019722425128,135.5970220613346,125.32579686498454,116.50098083597405,108.83715626507609,102.119362678909,96.18262029342361,90.89820213058209,86.16419506044242,81.89886388950768
3101.25,2297.222222222222,1633.5802469135801,1366.9421487603306,1174.4378698224853,1097.0408163265306,969.140625,750.1133786848072,589.9039780521261,516.3371488033298,446.68209876543204,393.575252825699,351.7485822306238,317.9546328335256,266.7024993281376,229.67665145804403,201.67657369303458,179.76089844221713,162.1409665719047,147.66658550442335,135.56451062085927,125.29572868713944,116.47301443589356,108.81101706065525,102.09482658848037,96.15950206901269,90.87634687585849,86.14347194429976,81.87916140689586
3099.25,2295.8888888888887,1632.6913580246915,1366.2148760330579,1173.8224852071007,1096.469387755102,968.640625,749.7324263038548,589.6076817558298,516.0790842872008,446.4598765432098,393.3801308744795,351.57466918714556,317.79777008842757,266.57135178715396,229.56397540170602,201.57780826093583,179.67298635430507,162.06175865111265,147.59451343235128,135.49839491837992,125.23465998484936,116.41627684724108,108.75803692820492,102.04513714748659,96.1127184432817,90.83214798083087,86.10158712754586,81.83936041187098
3100.75,2296.6666666666665,1633.111111111111,1366.5289256198348,1174.0710059171597,1096.6938775510203,968.828125,749.8639455782312,589.7037037037037,516.1602497398543,446.52777777777777,393.4384295062463,351.62570888468804,317.843137254902,266.6084385917764,229.5953183892085,201.60493827160494,179.69689651008332,162.08312910498972,147.61383004626248,135.5160166655283,125.25085950702172,116.43126603289573,108.77198368492611,102.0581767678716,96.12496152662357,90.84368609016818,86.11249691620296,81.84970669042846
3104.5,2299.4444444444443,1635.0864197530864,1368.181818181818,1175.4911242603553,1098.0204081632653,970.0,750.7709750566893,590.4170096021948,516.7845993756503,447.0679012345679,393.91433670434265,352.0510396975425,318.2276047673971,266.9309325450148,229.8730410632811,201.84880353604632,179.9142615626132,162.27918831487108,147.79238698157616,135.67993989481593,125.40236582949711,116.57210401891253,108.90355686154116,102.18162879518536,96.24123661981463,90.95357284576173,86.21666072750199,81.9487141407391
3104.75,2299.8888888888887,1635.5061728395062,1368.5619834710744,1175.8343195266273,1098.3469387755101,970.296875,751.0113378684807,590.6117969821673,516.9573361082205,447.2191358024691,394.04878048780483,352.17202268431004,318.3375624759708,267.0239183015318,229.95358063876216,201.9198292943149,179.97778046129696,162.33663366336634,147.84481779076373,135.72816064476473,125.44700192296486,116.61365122478747,108.94241480636813,102.21812430076,96.27564036797646,90.98611153505692,86.24752610948165,81.9780698497562
3104.75,2299.777777777778,1635.3827160493827,1368.4462809917354,1175.7278106508875,1098.2448979591836,970.203125,750.9342403628118,590.5486968449931,516.901144640999,447.16975308641975,394.00475907198097,352.13232514177696,318.30142252979624,266.9932813759742,229.92699861138664,201.8963572626124,179.95676850621908,162.31761592000782,147.8274490706923,135.71217812990918,125.43220092069227,116.59986922187012,108.92952063505987,102.20601057057982,96.26421804999828,90.97530600409023,86.23727419752748,81.96831761590059
3104.5,2299.6666666666665,1635.3333333333333,1368.413223140496,1175.7041420118344,1098.2244897959183,970.1875,750.9251700680272,590.5432098765432,516.8969823100936,447.16666666666663,394.0023795359905,352.13043478260875,318.2998846597462,266.9922063961301,229.92620511803216,201.89574759945128,179.956285472769,162.31722380158806,147.82712442171902,135.71190492452703,125.4319678340423,116.59966802474725,108.92934520415771,102.20585625554568,96.264081255771,90.97518390769513,86.23716455141033,81.96821860845029
3103.75,2299.1111111111113,1634.938271604938,1368.0826446280992,1175.4201183431953,1097.9591836734694,969.953125,750.7437641723355,590.4005486968449,516.7721123829344,447.05864197530866,393.9071980963712,352.04536862003783,318.22299115724724,266.9277076054824,229.8706605832176,201.84697454656302,179.91281246226302,162.2780119596118,147.79141303465627,135.6791202786695,125.40166656954722,116.57150042754388,108.90303056883471,102.18116585008293,96.24082623713278,90.95320655657642,86.21633178915052,81.94841711838816
3103.0,2298.5555555555557,1634.5432098765432,1367.7520661157025,1175.1360946745563,1097.6938775510205,969.71875,750.562358276644,590.2578875171466,516.6472424557752,446.9506172839506,393.81201665675195,351.9603024574669,318.14609765474813,266.8632088148347,229.8151160484031,201.79820149367472,179.86933945175704,162.23880011763555,147.75570164759353,135.64633563281197,125.37136530505214,116.54333283034052,108.87671593351169,102.15647544462018,96.21757121849458,90.93122920545771,86.19549902689072,81.92861562832604
3101.75,2297.666666666667,1633.9259259259256,1367.2396694214876,1174.698224852071,1097.2857142857142,969.359375,750.2857142857142,590.0411522633744,516.4578563995838,446.78703703703695,393.66805472932776,351.83175803402645,318.0299884659746,266.76592313894116,229.73140249950407,201.72473708276175,179.80388841927305,162.1797862954612,147.7019722425128,135.5970220613346,125.32579686498454,116.50098083597405,108.83715626507609,102.119362678909,96.18262029342361,90.89820213058209,86.16419506044242,81.89886388950768
3101.25,2297.222222222222,1633.5802469135801,1366.9421487603306,1174.4378698224853,1097.0408163265306,969.140625,750.1133786848072,589.9039780521261,516.3371488033298,446.68209876543204,393.575252825699,351.7485822306238,317.9546328335256,266.7024993281376,229.67665145804403,201.67657369303458,179.76089844221713,162.1409665719047,147.66658550442335,135.56451062085927,125.29572868713944,116.47301443589356,108.81101706065525,102.09482658848037,96.15950206901269,90.87634687585849,86.14347194429976,81.87916140689586
3099.75,2296.222222222222,1632.9135802469136,1366.3966942148759,1173.976331360947,1096.612244897959,968.765625,749.827664399093,589.681755829904,516.1436004162331,446.51543209876536,393.42891136228434,351.61814744801507,317.83698577470204,266.6041386723999,229.59214441579053,201.6024996189605,179.69496437628305,162.08156063131065,147.6125314503693,135.51492384399972,125.24992716042188,116.4304612444042,108.7712819613175,102.05755950773504,96.12441434971444,90.84319770458777,86.11205833173432,81.84931066062721
3100.5,2296.5555555555557,1633.0617283950617,1366.495867768595,1174.0473372781066,1096.6734693877552,968.8125,749.8548752834467,589.6982167352537,516.156087408949,446.52469135802465,393.4360499702558,351.6238185255198,317.841599384852,266.6073636119323,229.59452489585402,201.60432860844384,179.69641347663327,162.08273698656993,147.61350539728917,135.51574346014615,125.25062642037176,116.43106483577284,108.77180825402395,102.05802245283746,96.12482473239629,90.84356399377307,86.1123872700858,81.84960768297815
3100.25,2296.5555555555557,1633.1358024691358,1366.5785123966944,1174.130177514793,1096.7551020408164,968.890625,749.9229024943311,589.7558299039781,516.2081165452653,446.5709876543209,393.4776918500893,351.6616257088847,317.8762014609765,266.6369255576458,229.62031342987504,201.62719097698522,179.7169423982611,162.10136261150868,147.6305494683873,135.5314527696196,125.26519433599441,116.44464564156732,108.78452699443008,102.06998186798349,96.13611025614719,90.85424742834468,86.12252953592281,81.85926090938344
3096.75,2294.111111111111,1631.4567901234568,1365.190082644628,1172.9467455621302,1095.6530612244899,967.921875,749.1791383219954,589.1742112482852,515.7003121748179,446.1327160493827,393.09220701963113,351.3175803402646,317.5655517108804,266.37678043536687,229.39654830390796,201.4308794391099,179.54208428933705,161.94373100676404,147.48705462218976,135.39976777542518,125.14352310471418,116.33157285850811,108.67891759133371,101.97091161606419,96.04281659313978,90.76609383107964,86.03897919464927,81.77985693423429
3094.25,2292.1111111111113,1629.9753086419753,1363.9338842975208,1171.8579881656806,1094.6326530612246,967.015625,748.4716553287981,588.6145404663923,515.2091571279917,445.70679012345676,392.71624033313503,350.9810964083176,317.26105344098426,266.1209352324644,229.17595715135886,201.23700655387898,179.36915831421328,161.78766787569845,147.34485837188538,135.2691756027594,125.0227842200338,116.21930486394044,108.57400991184598,101.87245862428145,95.95007010704148,90.67842861939502,85.95586743784436,81.7008489888864
3092.25,2290.666666666667,1628.962962962963,1363.090909090909,1171.1360946745563,1093.9591836734694,966.421875,748.0136054421769,588.2551440329219,514.894901144641,445.43518518518516,392.4770969660916,350.76748582230624,317.0680507497117,265.95915076592314,229.03669906764532,201.11476909007771,179.26023427122328,161.68944221154788,147.2554175797419,135.18707738542452,124.94691451547112,116.1487852723706,108.50813560808737,101.8106554531075,95.89186416333231,90.6234241934007,85.90373070913625,81.65129576000594
3092.5,2290.6666666666665,1628.8888888888887,1363.00826446281,1171.0532544378698,1093.8775510204082,966.34375,747.9455782312925,588.1975308641975,514.8428720083247,445.38888888888886,392.43545508625823,350.7296786389414,317.0334486735871,265.92958882020963,229.01091053362427,201.09190672153633,179.23970534959545,161.67081658660913,147.2383735086438,135.17136807595108,124.93234659984849,116.13520446657613,108.49541686768123,101.79869603796149,95.88057863958142,90.61274075882909,85.89358844329925,81.64164253360065
3093.5,2291.4444444444443,1629.4567901234568,1363.4876033057851,1171.4674556213017,1094.265306122449,966.6875,748.2131519274376,588.4087791495199,515.0280957336108,445.5493827160493,392.5770374776919,350.85633270321364,317.14801999231065,266.0257995162591,229.09383058916882,201.1647614692882,179.30467334862942,161.7294382903637,147.29177826475126,135.22040844204633,124.97768195326611,116.17735526381972,108.53480110521468,101.83565448863854,95.91539277042509,90.6456457373096,85.92478276363039,81.67129526496868
3094.75,2292.333333333333,1630.074074074074,1364.0,1171.905325443787,1094.6734693877552,967.046875,748.4897959183672,588.6255144032922,515.2174817898023,445.71296296296293,392.720999405116,350.98487712665406,317.2641291810842,266.12308519215264,229.17754413806784,201.23822588020118,179.3701243811134,161.78845211253798,147.345507669832,135.26972201352368,125.02325039333371,116.2197072581862,108.57436077365028,101.87276725434974,95.95034369549606,90.67867281218523,85.95608673007868,81.70104700378704
