lwma_10,lwma_12,lwma_13,lwma_20,lwma_26,lwma_30,lwma_40,lwma_50,lwma_60,lwma_70,lwma_80,lwma_90,lwma_100,lwma_110,lwma_120,lwma_130,lwma_140,lwma_150,lwma_160,lwma_170,lwma_180,lwma_190,lwma_200
3940.018181818182,3941.858974358974,3942.978021978022,3950.9333333333334,3955.7920227920226,3958.584946236559,3963.8829268292684,3967.6007843137254,3970.412568306011,3972.7408450704224,3974.7021604938273,3976.201465201465,3977.219801980198,3977.8129402129402,3978.157438016529,3978.4456840869057,3978.8727456940223,3979.772626931567,3981.0309006211182,3982.5666322669417,3984.3025782688765,3986.24833287407,3988.4699004975123
3936.7818181818184,3938.576923076923,3939.5934065934066,3947.652380952381,3952.903133903134,3955.8602150537636,3961.6170731707316,3965.6556862745097,3968.710382513661,3971.215291750503,3973.3274691358024,3974.9711843711843,3976.127722772277,3976.8357084357085,3977.265702479339,3977.6166764533177,3978.0574468085106,3978.9549668874174,3980.209704968944,3981.743790849673,3983.4782074892573,3985.4125654450263,3987.617313432836
3933.5454545454545,3935.423076923077,3936.3516483516482,3944.3380952380953,3949.97150997151,3953.07311827957,3959.2743902439024,3963.643137254902,3966.9448087431692,3969.629376257545,3971.8972222222224,3973.6886446886447,3974.9853465346537,3975.8111384111385,3976.3316804407714,3976.748913681738,3977.2111448834853,3978.1085209713024,3979.361257763975,3980.8949432404543,3982.629957028852,3984.5559658308075,3986.7448756218905
3931.672727272727,3933.3333333333335,3934.21978021978,3941.6761904761906,3947.5128205128203,3950.6881720430106,3957.2060975609756,3961.838431372549,3965.3475409836065,3968.1835010060363,3970.5851851851853,3972.5096459096458,3973.931881188119,3974.8668304668304,3975.4719008264465,3975.9496183206106,3976.4333333333334,3977.3261810154527,3978.5726708074535,3980.1016855865155,3981.8354818907305,3983.752052907137,3985.922288557214
3931.4363636363637,3932.6923076923076,3933.4285714285716,3939.9238095238097,3945.7179487179487,3948.8860215053764,3955.551219512195,3960.3592156862746,3964.0163934426228,3966.964185110664,3969.46512345679,3971.4981684981685,3973.0257425742575,3974.0560196560195,3974.735261707989,3975.264357017029,3975.767882472138,3976.6466225165564,3977.8811335403725,3979.3995184038527,3981.1275015346837,3983.0317993937724,3985.179054726368
3929.7636363636366,3930.974358974359,3931.5934065934066,3937.5476190476193,3943.387464387464,3946.627956989247,3953.521951219512,3958.569411764706,3962.422404371585,3965.5162977867203,3968.1404320987654,3970.301098901099,3971.948514851485,3973.0889434889436,3973.856473829201,3974.447680563711,3974.9874366767986,3975.8578366445918,3977.088198757764,3978.601375988992,3980.3288520564765,3982.226784238082,3984.355721393035
3929.672727272727,3930.6153846153848,3931.120879120879,3936.109523809524,3941.7150997150998,3944.9591397849463,3951.9060975609755,3957.1019607843136,3961.0939890710383,3964.2953722334005,3967.00987654321,3969.2725274725276,3971.0186138613863,3972.2552006552005,3973.100688705234,3973.745038167939,3974.319756838906,3975.172803532009,3976.3928571428573,3977.8950808393533,3979.6168815224064,3981.5043813722787,3983.611990049751
3930.9454545454546,3931.5,3931.813186813187,3935.5619047619048,3940.6837606837607,3943.8559139784948,3950.6963414634147,3955.950588235294,3960.027868852459,3963.296981891348,3966.072222222222,3968.409768009768,3970.2350495049504,3971.5538083538086,3972.46652892562,3973.1552554315913,3973.764539007092,3974.5909933774833,3975.794332298137,3977.281045751634,3978.9908532842232,3980.8643152383574,3982.9476119402984
3930.2545454545457,3930.730769230769,3931.0,3934.1714285714284,3938.9515669515667,3942.12688172043,3949.0048780487805,3954.4070588235295,3958.625683060109,3962.01046277666,3964.880864197531,3967.3155067155067,3969.241188118812,3970.6596232596235,3971.655785123967,3972.4028185554903,3973.057852077001,3973.8731125827812,3975.0683229813662,3976.5478500172,3978.2512584407614,3980.117608156517,3982.1830348258704
3930.090909090909,3930.230769230769,3930.4835164835163,3933.114285714286,3937.4415954415954,3940.574193548387,3947.430487804878,3952.9513725490197,3957.287431693989,3960.7770623742454,3963.73487654321,3966.257387057387,3968.2768316831684,3969.790990990991,3970.868044077135,3971.671990604815,3972.371225937183,3973.1789845474614,3974.3645186335402,3975.835844513244,3977.531430325353,3979.3904656930285,3981.4378109452737
3930.2545454545457,3930.0384615384614,3930.197802197802,3932.3571428571427,3936.1452991452993,3939.1827956989246,3945.970731707317,3951.582745098039,3956.0136612021856,3959.5971830985914,3962.634259259259,3965.2354090354092,3967.3423762376237,3968.94742014742,3970.1022038567494,3970.9626541397533,3971.7040526849037,3972.5084326710817,3973.683152173913,3975.14427244582,3976.831184775936,3978.682446955084,3980.7119402985077
3930.3818181818183,3930.0641025641025,3930.032967032967,3931.733333333333,3935.0,3937.888172043011,3944.580487804878,3950.2564705882355,3954.7715846994533,3958.4430583501007,3961.552777777778,3964.2275946275945,3966.4174257425743,3968.110728910729,3969.3420110192837,3970.259541984733,3971.0422492401217,3971.8479470198677,3973.0113354037267,3974.4610939112486,3976.1391651319827,3977.9824193992836,3979.995621890547
3931.3454545454547,3930.948717948718,3930.769230769231,3931.709523809524,3934.3732193732194,3937.021505376344,3943.5036585365856,3949.1678431372547,3953.726229508197,3957.4539235412476,3960.612037037037,3963.3433455433455,3965.601782178218,3967.371007371007,3968.66955922865,3969.6385202583674,3970.4570415400203,3971.263399558499,3972.410947204969,3973.844994840041,3975.510251688152,3977.3428492697712,3979.338407960199
3931.3636363636365,3931.128205128205,3930.956043956044,3931.4142857142856,3933.5754985754984,3935.993548387097,3942.298780487805,3947.9639215686275,3952.5786885245902,3956.374647887324,3959.589814814815,3962.3836385836385,3964.7172277227723,3966.5652743652745,3967.936225895317,3968.961949500881,3969.8202634245185,3970.635055187638,3971.7697204968945,3973.190299277606,3974.844260282382,3976.669330394048,3978.650547263682
3932.4,3932.1666666666665,3931.967032967033,3931.766666666667,3933.3675213675215,3935.4537634408603,3941.4560975609756,3947.038431372549,3951.6612021857923,3955.4897384305837,3958.737037037037,3961.5699633699633,3963.9617821782176,3965.8742014742015,3967.3077134986224,3968.3828537874338,3969.274366767984,3970.0972185430464,3971.2115683229813,3972.614447884417,3974.2525475751995,3976.0666299255995,3978.0315422885574
3932.6545454545453,3932.4102564102564,3932.285714285714,3931.7761904761905,3932.980056980057,3934.7548387096776,3940.4853658536585,3945.995294117647,3950.64043715847,3954.514688128773,3957.803703703704,3960.681562881563,3963.1364356435643,3965.116461916462,3966.6176308539943,3967.7479741632415,3968.676595744681,3969.517174392936,3970.6122670807454,3972.0008255933953,3973.6247391037446,3975.4297602645356,3977.381144278607
3932.581818181818,3932.423076923077,3932.3516483516482,3931.733333333333,3932.6296296296296,3934.0967741935483,3939.5341463414634,3944.9529411764706,3949.6158469945353,3953.5348088531186,3956.866049382716,3959.7860805860805,3962.301584158416,3964.346601146601,3965.9159779614324,3967.1031121550204,3968.0700101317125,3968.934922737307,3970.0096273291924,3971.3843825249396,3972.994290976059,3974.7903554698264,3976.728805970149
3938.690909090909,3937.6923076923076,3937.21978021978,3934.9523809523807,3934.871794871795,3935.733333333333,3940.3060975609756,3945.2854901960786,3949.7349726775956,3953.5368209255535,3956.7873456790126,3959.653724053724,3962.149702970297,3964.195741195741,3965.7815426997245,3966.9823840281856,3967.950861195542,3968.814481236203,3969.838586956522,3971.1743378052975,3972.748802946593,3974.5146872416644,3976.422935323383
3940.8545454545456,3939.5128205128203,3939.021978021978,3936.2428571428572,3935.678062678063,3936.1784946236558,3940.1658536585364,3944.8870588235295,3949.2437158469947,3953.010865191147,3956.247839506173,3959.1113553113555,3961.6245544554454,3963.7043407043407,3965.333884297521,3966.5728714034058,3967.564032421479,3968.4439735099336,3969.4378881987577,3970.748331613347,3972.3001841620626,3974.0457426288235,3975.9343781094526
3944.309090909091,3942.525641025641,3941.868131868132,3938.390476190476,3937.1823361823363,3937.2709677419357,3940.5048780487805,3944.8705882352942,3949.071038251366,3952.753722334004,3955.943827160494,3958.7785103785104,3961.2853465346534,3963.3800163800165,3965.03870523416,3966.3040516735173,3967.308409321175,3968.196114790287,3969.156754658385,3970.434950120399,3971.958317986495,3973.6778175806007,3975.5426368159206
3946.7272727272725,3944.858974358974,3944.021978021978,3940.1619047619047,3938.4387464387464,3938.2043010752686,3940.7195121951218,3944.7576470588237,3948.8185792349727,3952.4245472837024,3955.5768518518516,3958.389499389499,3960.892871287129,3963.0055692055694,3964.6961432506887,3965.9908396946566,3967.0128672745695,3967.910728476821,3968.845341614907,3970.093498452012,3971.5894413750766,3973.2846514191237,3975.1275124378108
3948.909090909091,3947.025641025641,3946.164835164835,3941.9095238095238,3939.746438746439,3939.2129032258063,3941.009756097561,3944.710588235294,3948.6158469945353,3952.137625754527,3955.2472222222223,3958.03199023199,3960.527128712871,3962.653235053235,3964.3727272727274,3965.6950088079857,3966.7345491388046,3967.6412362030906,3968.553416149068,3969.7706226350188,3971.237691835482,3972.9080738495454,3974.728407960199
3952.2909090909093,3950.25641025641,3949.3076923076924,3944.3809523809523,3941.6866096866097,3940.8064516129034,3941.769512195122,3945.0423529411764,3948.724043715847,3952.118712273642,3955.150925925926,3957.8800976800976,3960.3459405940594,3962.4676494676496,3964.200550964187,3965.538109219025,3966.5864235055724,3967.493774834437,3968.3799689440993,3969.559614723082,3970.9915899324737,3972.6314687241666,3974.4249751243783
3957.7090909090907,3955.2179487179487,3954.076923076923,3947.995238095238,3944.5897435897436,3943.2924731182798,3943.2329268292683,3945.9443137254902,3949.304918032787,3952.504225352113,3955.408950617284,3958.042735042735,3960.4465346534653,3962.5382473382474,3964.2610192837465,3965.596124486201,3966.6388044579535,3967.5337748344373,3968.3863354037267,3969.51826625387,3970.905770411295,3972.506310278314,3974.2666169154227
3962.109090909091,3959.423076923077,3958.186813186813,3951.2761904761905,3947.3162393162393,3945.6494623655913,3944.6487804878047,3946.81568627451,3949.8579234972676,3952.8676056338027,3955.6475308641975,3958.189010989011,3960.529702970297,3962.59180999181,3964.3041322314048,3965.6382853787436,3966.6774062816617,3967.5615011037526,3968.386413043478,3969.4696250429997,3970.8138121546963,3972.3753100027557,3974.103233830846
3965.6181818181817,3962.948717948718,3961.6483516483518,3954.2619047619046,3949.8860398860397,3947.8752688172044,3946.0243902439024,3947.6603921568626,3950.3841530054647,3953.2076458752517,3955.866666666667,3958.318192918193,3960.5960396039604,3962.628665028665,3964.3298898071625,3965.6644744568407,3966.7024316109423,3967.5767770419425,3968.3805124223604,3969.4141726866187,3970.716451810927,3972.2389639019016,3973.9349253731343
3969.090909090909,3966.525641025641,3965.2417582417584,3957.390476190476,3952.643874643875,3950.288172043011,3947.6036585365855,3948.6729411764704,3951.0464480874316,3953.6647887323943,3956.1895061728396,3958.5411477411476,3960.7453465346534,3962.73923013923,3964.4209366391183,3965.751027598356,3966.784498480243,3967.6460044150112,3968.430745341615,3969.4106639146885,3970.668631062001,3972.1497382198954,3973.8114925373134
3971.7090909090907,3969.5641025641025,3968.3076923076924,3960.295238095238,3955.25641025641,3952.610752688172,3949.182926829268,3949.690196078431,3951.7120218579234,3954.1243460764586,3956.5163580246913,3958.76800976801,3960.898217821782,3962.8501228501227,3964.5108815426997,3965.836523781562,3966.8661600810537,3967.7155849889623,3968.4874223602483,3969.4121087031303,3970.625721301412,3972.0662441443924,3973.6926865671644
3972.818181818182,3970.9358974358975,3969.912087912088,3962.342857142857,3957.19943019943,3954.4,3950.4243902439025,3950.432156862745,3952.150819672131,3954.3907444668007,3956.671913580247,3958.8444444444444,3960.9160396039606,3962.835217035217,3964.4848484848485,3965.814327657076,3966.8483282674774,3967.6928918322296,3968.4575310559007,3969.3364293085656,3970.510251688152,3971.914852576467,3973.508706467662
3973.109090909091,3971.4871794871797,3970.802197802198,3963.9904761904763,3958.8547008547007,3956.006451612903,3951.5756097560975,3951.1019607843136,3952.530601092896,3954.6080482897382,3956.7820987654322,3958.8813186813186,3960.898811881188,3962.7865683865684,3964.4264462809915,3965.7618320610686,3966.802431610942,3967.644591611479,3968.4038819875777,3969.2425180598557,3970.3777163904238,3971.7476990906584,3973.3097014925374
3971.8727272727274,3970.9102564102564,3970.2747252747254,3964.7761904761905,3959.868945868946,3957.090322580645,3952.387804878049,3951.5003921568627,3952.6879781420766,3954.636217303823,3956.7246913580248,3958.7697191697193,3960.7481188118813,3962.614578214578,3964.2537190082644,3965.6027011156784,3966.65704154002,3967.5046357615893,3968.2641304347826,3969.071964224286,3970.1732351135665,3971.5119867732155,3973.04592039801
3970.4545454545455,3970.128205128205,3969.78021978022,3965.404761904762,3960.80056980057,3958.0989247311827,3953.1939024390244,3951.9082352941177,3952.8584699453554,3954.6728370221326,3956.675,3958.6656898656897,3960.6031683168317,3962.446683046683,3964.0830578512396,3965.4446271285965,3966.512462006079,3967.3664459161146,3968.125931677019,3968.9069831441348,3969.974278698588,3971.281179388261,3972.7871641791044
3968.8727272727274,3969.25641025641,3969.1098901098903,3965.8761904761905,3961.6239316239316,3959.0279569892473,3953.991463414634,3952.3286274509805,3953.042076502732,3954.717505030181,3956.633641975309,3958.568253968254,3960.462772277228,3962.282555282555,3963.915013774105,3965.2876100998237,3966.368287740628,3967.229668874172,3967.9895186335402,3968.747299621603,3969.7806629834254,3971.055442270598,3972.5331343283583
3966.2,3967.3333333333335,3967.5054945054944,3965.6428571428573,3961.91452991453,3959.483870967742,3954.490243902439,3952.5270588235294,3953.0437158469945,3954.6032193158953,3956.4518518518516,3958.3457875457875,3960.2091089108912,3962.014086814087,3963.651101928375,3965.0400469759247,3966.1400202634245,3967.0150993377483,3967.780357142857,3968.5226694186445,3969.526028238183,3970.771893083494,3972.2237810945276
3962.072727272727,3963.8333333333335,3964.4285714285716,3964.3333333333335,3961.4131054131053,3959.2301075268815,3954.4890243902437,3952.3498039215688,3952.7344262295082,3954.2189134808855,3956.033950617284,3957.912576312576,3959.7659405940594,3961.57067977068,3963.2254820936637,3964.64145625367,3965.7714285714287,3966.6701986754965,3967.4493788819877,3968.1878912968696,3969.1660527931244,3970.3891430146045,3971.8200995024877
3957.5636363636363,3959.769230769231,3960.714285714286,3962.5,3960.4871794871797,3958.625806451613,3954.241463414634,3952.004705882353,3952.2857923497268,3953.7098591549297,3955.5052469135803,3957.380708180708,3959.2334653465346,3961.04438984439,3962.7223140495867,3964.1692307692306,3965.334245187437,3966.2621633554086,3967.059239130435,3967.8023391812867,3968.7569674647025,3969.9607054284925,3971.372736318408
3952.927272727273,3955.5384615384614,3956.6593406593406,3960.2428571428572,3959.22792022792,3957.72688172043,3953.798780487805,3951.534117647059,3951.731693989071,3953.1050301810865,3954.8913580246913,3956.772893772894,3958.633069306931,3960.4545454545455,3962.1589531680443,3963.639107457428,3964.8430597771026,3965.804326710817,3966.6228260869566,3967.3779841761266,3968.3103130755067,3969.496996417746,3970.8919402985075
3949.2181818181816,3951.948717948718,3953.1758241758243,3958.052380952381,3958.019943019943,3956.8795698924732,3953.403658536585,3951.134901960784,3951.2360655737707,3952.5472837022135,3954.3166666666666,3956.200244200244,3958.0637623762377,3959.8923832923833,3961.618044077135,3963.128126834997,3964.369300911854,3965.3630022075054,3966.2023291925466,3966.97385620915,3967.8816451810926,3969.0504271149075,3970.4283084577114
3946.0545454545454,3948.6666666666665,3949.956043956044,3955.8952380952383,3956.712250712251,3955.967741935484,3952.962195121951,3950.730196078431,3950.728961748634,3951.979476861167,3953.732716049383,3955.6166056166057,3957.4853465346537,3959.3217035217035,3961.066391184573,3962.606341749853,3963.8847011144885,3964.91178807947,3965.772903726708,3966.5611283109733,3967.4486187845305,3968.599889776798,3969.961592039801
3942.9636363636364,3945.448717948718,3946.714285714286,3953.495238095238,3955.1737891737894,3954.840860215054,3952.3853658536586,3950.2392156862743,3950.1464480874315,3951.3456740442657,3953.090740740741,3954.9785103785102,3956.8578217821782,3958.7063063063065,3960.4717630853993,3962.0433352906634,3963.3611955420465,3964.424105960265,3965.3096273291926,3966.1166150670792,3966.989134438306,3968.124331771838,3969.4713930348257
3940.327272727273,3942.641025641026,3943.813186813187,3951.1,3953.5498575498577,3953.636559139785,3951.762195121951,3949.738039215686,3949.5524590163936,3950.703018108652,3952.441049382716,3954.3311355311357,3956.221782178218,3958.082882882883,3959.8677685950415,3961.4703464474455,3962.827254305978,3963.926092715232,3964.8375776397515,3965.6635706914344,3966.5254143646407,3967.6450812896114,3968.977263681592
3938.4,3940.474358974359,3941.5494505494507,3948.890476190476,3952.008547008547,3952.4881720430108,3951.180487804878,3949.2949019607845,3949.0136612021856,3950.1098591549294,3951.8314814814817,3953.7189255189255,3955.617425742574,3957.486977886978,3959.287741046832,3960.9177921315327,3962.3113475177306,3963.444591611479,3964.381754658385,3965.225593395253,3966.0794966236954,3967.1828602920914,3968.498955223881
3936.981818181818,3938.75641025641,3939.6923076923076,3946.7714285714287,3950.4615384615386,3951.3290322580647,3950.5878048780487,3948.8682352941178,3948.4989071038253,3949.537625754527,3951.2367283950616,3953.1201465201466,3955.0239603960395,3956.899426699427,3958.714738292011,3960.370757486788,3961.799189463019,3962.96591611479,3963.929347826087,3964.791124871001,3965.6400245549416,3966.7269771286856,3968.026616915423
3934.6181818181817,3936.1666666666665,3937.076923076923,3944.0238095238096,3948.3133903133903,3949.65376344086,3949.590243902439,3948.145882352941,3947.746448087432,3948.7621730382293,3950.4608024691356,3952.3584859584857,3954.2831683168315,3956.1769041769044,3958.0165289256197,3959.7076923076925,3961.177304964539,3962.3846357615894,3963.3812111801244,3964.266597867217,3965.11853898097,3966.1936070542847,3967.4805970149255
3933.890909090909,3934.9615384615386,3935.714285714286,3942.0857142857144,3946.7207977207977,3948.374193548387,3948.8853658536586,3947.6745098039214,3947.218579234973,3948.180281690141,3949.8512345679014,3951.7445665445666,3953.6744554455445,3955.574447174447,3957.4260330578513,3959.142806811509,3960.6449848024317,3961.8867991169977,3962.911801242236,3963.8164430684556,3964.671270718232,3965.7293469275282,3967.0007462686567
3935.2363636363634,3935.6794871794873,3936.1098901098903,3941.304761904762,3945.908831908832,3947.748387096774,3948.669512195122,3947.604705882353,3947.0459016393443,3947.9038229376256,3949.5052469135803,3951.3638583638585,3953.2756435643564,3955.1624897624897,3957.0088154269974,3958.736582501468,3960.2582573454915,3961.5246799117,3962.570419254658,3963.4868249054007,3964.342234499693,3965.3760815651694,3966.6271144278608
3942.018181818182,3941.1923076923076,3941.010989010989,3943.5333333333333,3947.356125356125,3949.036559139785,3949.8951219512196,3948.710588235294,3947.8781420765026,3948.4909456740443,3949.9126543209877,3951.6529914529915,3953.480396039604,3955.300245700246,3957.0944903581267,3958.7933059307106,3960.299696048632,3961.562207505519,3962.6044254658386,3963.5110423116616,3964.351749539595,3965.3428492697712,3966.557910447761
3948.5272727272727,3946.6794871794873,3946.021978021978,3945.980952380952,3948.894586894587,3950.3655913978496,3951.1682926829267,3949.866666666667,3948.7792349726774,3949.139235412475,3950.373148148148,3951.989010989011,3953.728514851485,3955.4776412776414,3957.21652892562,3958.8815032295947,3960.369300911854,3961.6259602649006,3962.6634316770187,3963.5593395252836,3964.3888275015347,3965.3348580876273,3966.512885572139
3954.018181818182,3951.4358974358975,3950.4395604395604,3948.2571428571428,3950.225071225071,3951.5462365591397,3952.3,3950.9176470588236,3949.6185792349725,3949.7323943661972,3950.787037037037,3952.2844932844932,3953.938811881188,3955.6219492219493,3957.3085399449037,3958.9398708162066,3960.410739614995,3961.662958057395,3962.697748447205,3963.584864121087,3964.4043585021486,3965.309947643979,3966.452039800995
3958.690909090909,3955.5897435897436,3954.3736263736264,3950.4333333333334,3951.4529914529912,3952.606451612903,3953.3280487804877,3951.909019607843,3950.427868852459,3950.3002012072434,3951.1796296296297,3952.562148962149,3954.1316831683166,3955.7510237510237,3957.3870523415976,3958.9844979448035,3960.438399189463,3961.686799116998,3962.7197981366457,3963.599312005504,3964.40963781461,3965.2786442546158,3966.385273631841
3962.690909090909,3959.3205128205127,3957.934065934066,3952.6,3952.6951566951566,3953.632258064516,3954.3036585365853,3952.8729411764707,3951.2371584699454,3950.8688128772637,3951.5756172839506,3952.8442002442002,3954.3275247524753,3955.8833742833745,3957.468870523416,3959.0308866705814,3960.4668693009116,3961.7106401766005,3962.7415372670807,3963.614447884417,3964.4154696132596,3965.2514191237256,3966.3227860696516
3965.818181818182,3962.4615384615386,3960.989010989011,3954.6285714285714,3953.874643874644,3954.552688172043,3955.179268292683,3953.763137254902,3952.0060109289616,3951.41046277666,3951.9515432098765,3953.1072039072037,3954.5067326732674,3956.0013104013105,3957.536914600551,3959.0638872577806,3960.4817629179333,3961.7212362030905,3962.7507763975154,3963.6186446508427,3964.4109269490486,3965.2176908239185,3966.254378109453
3968.836363636364,3965.602564102564,3964.1098901098903,3956.904761904762,3955.287749287749,3955.6301075268816,3956.151219512195,3954.7356862745096,3952.8650273224043,3952.039839034205,3952.4064814814815,3953.439072039072,3954.749108910891,3956.1764127764127,3957.656611570248,3959.1444509688786,3960.5403242147922,3961.771655629139,3962.7969720496894,3963.6584795321637,3964.440454266421,3965.219178837145,3966.219751243781
3971.690909090909,3968.6923076923076,3967.230769230769,3959.4142857142856,3956.937321937322,3956.877419354839,3957.221951219512,3955.7858823529414,3953.813661202186,3952.7561368209253,3952.9404320987655,3953.840293040293,3955.0536633663364,3956.4083538083537,3957.8282369146004,3959.2722254844393,3960.6427558257346,3961.8616335540837,3962.880357142857,3963.7339525283796,3964.503867403315,3965.255662717002,3966.218706467662
3974.181818181818,3971.7051282051284,3970.3076923076924,3962.114285714286,3958.814814814815,3958.3182795698926,3958.3829268292684,3956.9145098039216,3954.844262295082,3953.557344064386,3953.551851851852,3954.309645909646,3955.420594059406,3956.6971334971336,3958.05261707989,3959.447210804463,3960.7883485309017,3961.990816777042,3963.0006211180125,3963.8447884416923,3964.6011049723757,3965.3279140259024,3966.250696517413
3975.6363636363635,3973.9871794871797,3972.747252747253,3964.5619047619048,3960.5954415954416,3959.686021505376,3959.442682926829,3957.967843137255,3955.8229508196723,3954.3315895372234,3954.142283950617,3954.75873015873,3955.769306930693,3956.9700245700246,3958.2626721763086,3959.6082207868467,3960.920162107396,3962.10587196468,3963.1076863354037,3963.9440660474716,3964.6875997544507,3965.394047947093,3966.276069651741
3976.4363636363637,3975.602564102564,3974.703296703297,3966.8333333333335,3962.3504273504273,3961.0451612903225,3960.4463414634147,3958.978823529412,3956.781420765027,3955.1070422535213,3954.7358024691357,3955.2090354090356,3956.119405940594,3957.244881244881,3958.4754820936637,3959.7709923664124,3961.052583586626,3962.2200441501104,3963.2139751552795,3964.043274853801,3964.774524248005,3965.464535684762,3966.304975124378
3979.1272727272726,3978.3205128205127,3977.6593406593406,3969.957142857143,3964.874643874644,3963.1139784946236,3961.929268292683,3960.3843137254903,3958.077595628415,3956.1923541247484,3955.6027777777776,3955.902564102564,3956.6885148514853,3957.7200655200654,3958.8723140495867,3960.103816793893,3961.341236068896,3962.4792052980133,3963.4562111801242,3964.2708634330925,3964.983241252302,3965.654780931386,3966.4469154228855
3981.181818181818,3980.128205128205,3979.703296703297,3972.647619047619,3967.1737891737894,3965.0301075268817,3963.2853658536587,3961.6713725490195,3959.281420765027,3957.2181086519113,3956.4166666666665,3956.5506715506717,3957.2178217821784,3958.158230958231,3959.2365013774106,3960.406928948914,3961.6006079027356,3962.7107284768213,3963.6722049689442,3964.4741658066737,3965.16949048496,3965.8237531000277,3966.57184079602
3982.418181818182,3981.2820512820513,3980.8241758241757,3974.8142857142857,3969.1794871794873,3966.7182795698923,3964.4451219512193,3962.7937254901963,3960.364480874317,3958.1553319919517,3957.154012345679,3957.131868131868,3957.6881188118814,3958.541850941851,3959.5513774104684,3960.6650616559014,3961.8172239108408,3962.9015452538633,3963.849844720497,3964.6414860681116,3965.322222222222,3965.961201432902,3966.669850746269
3983.0545454545454,3982.0,3981.5274725274726,3976.552380952381,3970.957264957265,3968.2451612903224,3965.471951219512,3963.7937254901963,3961.355737704918,3959.030985915493,3957.838580246914,3957.66862026862,3958.119801980198,3958.8897624897627,3959.8341597796143,3960.8939518496773,3962.005673758865,3963.0654304635764,3964.001630434783,3964.7842449260406,3965.4526703499077,3966.0774869109946,3966.7509950248755
3983.8545454545456,3982.897435897436,3982.4285714285716,3978.247619047619,3972.780626780627,3969.858064516129,3966.559756097561,3964.8305882352943,3962.382513661202,3959.95291750503,3958.570061728395,3958.2503052503052,3958.591287128713,3959.2745290745293,3960.151515151515,3961.154433352907,3962.2229989868288,3963.2553642384105,3964.177406832298,3964.94957000344,3965.6052179251074,3966.2147147974647,3966.8550746268656
3984.581818181818,3983.7820512820513,3983.3406593406594,3979.8,3974.5555555555557,3971.4881720430108,3967.6585365853657,3965.863529411765,3963.409836065574,3960.8913480885312,3959.3243827160495,3958.8544566544565,3959.082178217822,3959.678132678133,3960.48608815427,3961.430299471521,3962.454609929078,3963.458278145695,3964.364596273292,3965.1253525971792,3965.7684468999387,3966.3624689997246,3966.97184079602
3984.909090909091,3984.3333333333335,3983.956043956044,3981.0142857142855,3976.119658119658,3973.004301075269,3968.680487804878,3966.817254901961,3964.3699453551912,3961.790342052314,3960.052160493827,3959.437606837607,3959.5536633663364,3960.064045864046,3960.8048209366393,3961.691485613623,3962.672036474164,3963.648035320088,3964.5382763975153,3965.288544891641,3965.920380601596,3966.4997519977956,3967.0812935323383
3984.909090909091,3984.551282051282,3984.285714285714,3981.8571428571427,3977.4786324786323,3974.3956989247313,3969.6439024390243,3967.6894117647057,3965.2655737704918,3962.645875251509,3960.753086419753,3959.9995115995116,3960.0055445544554,3960.433087633088,3961.10826446281,3961.9391661773343,3962.8756838905774,3963.824370860927,3964.698447204969,3965.439146886825,3966.06101903008,3966.626729126481,3967.184328358209
3985.2,3984.948717948718,3984.7582417582416,3982.647619047619,3978.8547008547007,3975.836559139785,3970.6951219512193,3968.603137254902,3966.1994535519125,3963.5420523138832,3961.503086419753,3960.607326007326,3960.4976237623764,3960.838820638821,3961.446005509642,3962.2187903699355,3963.1084093211753,3964.027196467991,3964.8823757763976,3965.61217750258,3966.2236341313687,3966.7747037751446,3967.3109950248754
3985.5454545454545,3985.3846153846152,3985.2417582417584,3983.3285714285716,3980.159544159544,3977.2473118279568,3971.781707317073,3969.5145098039216,3967.132786885246,3964.4486921529174,3962.2765432098768,3961.237851037851,3961.009108910891,3961.2625716625716,3961.8009641873277,3962.5152084556667,3963.356129685917,3964.243178807947,3965.077406832298,3965.7957344341244,3966.3968078575813,3966.9331496279965,3967.4511940298507
3985.7454545454543,3985.730769230769,3985.6153846153848,3983.942857142857,3981.3133903133903,3978.552688172043,3972.858536585366,3970.3827450980393,3968.0360655737704,3965.3352112676057,3963.0475308641976,3961.8678876678878,3961.520198019802,3961.6859950859953,3962.156611570248,3962.8125660598944,3963.6048632218844,3964.4586313465784,3965.271195652174,3965.978121775026,3966.5692449355433,3967.091375034445,3967.5951243781096
3985.818181818182,3985.8205128205127,3985.769230769231,3984.404761904762,3982.2450142450143,3979.690322580645,3973.8768292682926,3971.195294117647,3968.8803278688524,3966.1750503018106,3963.7922839506173,3962.4737484737484,3962.010891089109,3962.091728091728,3962.4953168044076,3963.095361127422,3963.840425531915,3964.6603090507724,3965.4517857142855,3966.1477812177504,3966.7300184162063,3967.2389639019016,3967.728955223881
3985.3818181818183,3985.358974358974,3985.4175824175823,3984.519047619048,3982.809116809117,3980.531182795699,3974.731707317073,3971.8596078431374,3969.5945355191257,3966.9146881287725,3964.4604938271605,3963.01221001221,3962.4417821782176,3962.444062244062,3962.7842975206613,3963.332824427481,3964.0343465045594,3964.8222516556293,3965.594409937888,3966.2815273477813,3966.8569674647024,3967.3549187103886,3967.832935323383
