SMA_3,SMA_5,SMA_8,SMA_10,SMA_12,SMA_13,SMA_15,SMA_20,SMA_26,SMA_30,SMA_35,SMA_40,SMA_45,SMA_50,SMA_60,SMA_70,SMA_80,SMA_90,SMA_100,SMA_110,SMA_120,SMA_130,SMA_140,SMA_150,SMA_160,SMA_170,SMA_180,SMA_190
4551.333333333333,4551.0,4550.0,4550.1,4552.083333333333,4553.0,4553.866666666667,4554.55,4556.153846153846,4557.8,4560.228571428572,4561.925,4563.0,4564.48,4557.116666666667,4548.242857142857,4541.2,4537.333333333333,4534.6,4531.981818181818,4530.058333333333,4528.5,4527.5,4526.766666666666,4526.53125,4526.417647058824,4525.855555555556,4524.894736842105
4550.666666666667,4550.6,4550.125,4549.8,4550.75,4551.846153846154,4553.2,4554.4,4555.615384615385,4556.933333333333,4559.4857142857145,4561.3,4562.466666666666,4563.78,4558.166666666667,4549.028571428571,4541.95,4537.8,4535.02,4532.272727272727,4530.433333333333,4528.8,4527.728571428572,4526.946666666667,4526.64375,4526.594117647059,4526.038888888889,4525.131578947368
4549.0,4550.0,4550.25,4549.6,4549.75,4550.461538461538,4552.333333333333,4554.1,4554.846153846154,4556.266666666666,4558.714285714285,4560.675,4561.955555555555,4563.1,4559.2,4549.657142857143,4542.675,4538.166666666667,4535.44,4532.581818181819,4530.808333333333,4529.0615384615385,4527.942857142857,4527.153333333334,4526.78125,4526.717647058824,4526.177777777778,4525.368421052632
4548.333333333333,4549.6,4550.0,4549.7,4549.5,4549.692307692308,4551.333333333333,4553.75,4554.346153846154,4555.666666666667,4557.971428571429,4560.05,4561.444444444444,4562.62,4560.083333333333,4550.314285714286,4543.5375,4538.6,4535.84,4532.936363636363,4531.183333333333,4529.338461538461,4528.142857142857,4527.34,4526.88125,4526.864705882353,4526.388888888889,4525.636842105263
4549.333333333333,4549.6,4550.125,4550.3,4549.75,4549.692307692308,4550.466666666666,4553.45,4553.923076923077,4555.233333333334,4557.342857142857,4559.525,4561.044444444445,4562.14,4560.983333333334,4551.0142857142855,4544.325,4539.066666666667,4536.27,4533.245454545455,4531.541666666667,4529.653846153846,4528.371428571429,4527.573333333334,4527.05625,4527.011764705882,4526.594444444445,4525.926315789474
4551.333333333333,4550.0,4550.5,4550.5,4550.166666666667,4550.0,4550.066666666667,4552.9,4553.538461538462,4554.9,4556.685714285714,4558.95,4560.6,4561.7,4561.883333333333,4551.785714285715,4545.1125,4539.544444444445,4536.65,4533.681818181818,4531.9,4529.984615384616,4528.614285714286,4527.826666666667,4527.275,4527.164705882353,4526.8,4526.194736842105
4552.333333333333,4550.6,4550.625,4550.6,4550.666666666667,4550.307692307692,4550.066666666667,4552.55,4553.576923076923,4554.4,4556.028571428571,4558.375,4560.111111111111,4561.28,4562.783333333334,4552.6,4545.825,4540.044444444445,4536.99,4534.145454545454,4532.25,4530.307692307692,4528.864285714286,4528.073333333334,4527.475,4527.329411764706,4527.0,4526.468421052631
4553.333333333333,4552.2,4551.0,4551.1,4551.0,4551.0,4550.466666666666,4552.3,4553.692307692308,4554.166666666667,4555.685714285714,4557.9,4559.733333333334,4560.98,4563.683333333333,4553.5142857142855,4546.5375,4540.622222222222,4537.46,4534.590909090909,4532.625,4530.638461538461,4529.142857142857,4528.36,4527.725,4527.505882352942,4527.188888888889,4526.6736842105265
4552.0,4552.2,4550.75,4550.9,4550.833333333333,4550.846153846154,4550.533333333334,4551.55,4553.538461538462,4553.7,4555.171428571429,4557.25,4559.177777777778,4560.52,4563.216666666666,4554.4,4547.2,4541.155555555555,4537.85,4535.027272727273,4532.941666666667,4530.953846153846,4529.471428571429,4528.593333333333,4527.875,4527.664705882353,4527.366666666667,4526.815789473684
4549.666666666667,4550.8,4550.25,4550.2,4550.416666666667,4550.384615384615,4550.466666666666,4550.55,4553.115384615385,4553.1,4554.6,4556.525,4558.555555555556,4560.02,4562.683333333333,4555.2,4547.7875,4541.655555555555,4538.22,4535.527272727273,4533.208333333333,4531.261538461538,4529.728571428572,4528.7733333333335,4528.025,4527.7764705882355,4527.522222222222,4526.952631578947
4546.0,4549.0,4549.875,4549.5,4549.833333333333,4549.923076923077,4550.0,4549.8,4552.576923076923,4552.866666666667,4554.057142857143,4555.725,4557.844444444445,4559.44,4561.983333333334,4556.028571428571,4548.4,4542.122222222222,4538.55,4535.954545454545,4533.441666666667,4531.553846153846,4530.0,4528.966666666666,4528.1875,4527.882352941177,4527.7,4527.1
4539.666666666667,4544.6,4547.5,4547.6,4548.0,4548.307692307692,4548.6,4548.7,4551.2692307692305,4552.133333333333,4553.0,4554.6,4556.844444444445,4558.56,4561.083333333333,4556.657142857143,4548.85,4542.577777777778,4538.78,4536.163636363636,4533.55,4531.753846153846,4530.142857142857,4529.053333333333,4528.2375,4527.876470588235,4527.761111111111,4527.1736842105265
4532.333333333333,4538.2,4543.875,4545.2,4545.666666666667,4546.076923076923,4546.8,4547.4,4549.884615384615,4551.133333333333,4551.885714285714,4553.5,4555.711111111111,4557.58,4560.116666666667,4557.2,4549.1,4542.955555555555,4538.87,4536.327272727272,4533.633333333333,4531.915384615385,4530.214285714285,4529.093333333333,4528.28125,4527.864705882353,4527.7444444444445,4527.178947368421
4522.666666666667,4531.4,4539.125,4541.8,4542.833333333333,4543.307692307692,4544.4,4545.75,4548.153846153846,4549.766666666666,4550.5142857142855,4552.2,4554.377777777778,4556.4,4559.15,4557.471428571429,4549.25,4543.344444444445,4538.92,4536.381818181818,4533.675,4532.0,4530.228571428572,4529.053333333333,4528.24375,4527.7588235294115,4527.694444444444,4527.2
4519.666666666667,4526.6,4535.25,4538.7,4540.666666666667,4541.153846153846,4542.333333333333,4544.5,4546.5,4548.533333333334,4549.314285714286,4551.1,4553.2,4555.36,4558.233333333334,4557.8,4549.475,4543.7,4539.03,4536.490909090909,4533.7,4532.092307692307,4530.3,4529.06,4528.26875,4527.7411764705885,4527.6611111111115,4527.231578947369
4518.0,4521.4,4530.625,4535.2,4538.083333333333,4538.923076923077,4540.133333333333,4542.85,4544.692307692308,4547.0,4548.371428571429,4549.975,4551.9111111111115,4554.2,4557.283333333334,4558.071428571428,4549.7125,4544.011111111111,4539.11,4536.518181818182,4533.808333333333,4532.153846153846,4530.357142857143,4529.053333333333,4528.2875,4527.7411764705885,4527.611111111111,4527.242105263158
4519.0,4519.0,4526.75,4531.8,4535.25,4536.538461538462,4538.066666666667,4541.2,4543.115384615385,4545.633333333333,4547.4,4548.75,4550.644444444444,4553.06,4556.366666666667,4558.357142857143,4550.0,4544.266666666666,4539.22,4536.518181818182,4533.95,4532.215384615384,4530.414285714286,4529.06,4528.30625,4527.729411764706,4527.577777777778,4527.252631578947
4517.666666666667,4517.8,4523.25,4528.0,4532.25,4533.846153846154,4536.066666666667,4539.55,4541.7692307692305,4544.2,4546.371428571429,4547.625,4549.533333333334,4551.92,4555.483333333334,4558.585714285714,4550.325,4544.477777777778,4539.36,4536.6,4534.041666666667,4532.2692307692305,4530.45,4529.066666666667,4528.3375,4527.7411764705885,4527.533333333334,4527.231578947369
4518.0,4518.6,4520.125,4525.0,4529.5,4531.2307692307695,4534.066666666667,4537.95,4540.615384615385,4542.7,4545.314285714286,4546.525,4548.466666666666,4550.8,4554.6,4557.757142857143,4550.725,4544.733333333334,4539.54,4536.681818181818,4534.191666666667,4532.330769230769,4530.528571428571,4529.173333333333,4528.36875,4527.705882352941,4527.516666666666,4527.242105263158
4518.0,4518.0,4518.625,4522.3,4526.416666666667,4528.615384615385,4531.8,4536.25,4539.461538461538,4541.133333333333,4544.171428571429,4545.4,4547.422222222222,4549.68,4553.733333333334,4556.914285714286,4551.0875,4544.955555555555,4539.72,4536.772727272727,4534.425,4532.369230769231,4530.621428571429,4529.233333333334,4528.36875,4527.6882352941175,4527.472222222223,4527.247368421053
4519.333333333333,4518.6,4518.375,4520.0,4524.083333333333,4526.0,4529.666666666667,4534.75,4538.5,4539.866666666667,4542.942857142857,4544.65,4546.488888888889,4548.58,4552.866666666667,4555.9857142857145,4551.525,4545.2444444444445,4539.91,4536.863636363636,4534.625,4532.407692307693,4530.728571428572,4529.333333333333,4528.40625,4527.705882352941,4527.444444444444,4527.2947368421055
4521.0,4519.8,4519.5,4519.4,4522.333333333333,4524.076923076923,4527.8,4533.5,4537.461538461538,4538.933333333333,4541.942857142857,4543.95,4545.533333333334,4547.56,4552.033333333334,4555.128571428571,4552.0,4545.577777777778,4540.26,4537.018181818182,4534.766666666666,4532.461538461538,4530.871428571429,4529.426666666666,4528.45,4527.717647058824,4527.405555555555,4527.321052631579
4521.333333333333,4520.2,4519.25,4519.0,4520.25,4522.076923076923,4525.4,4532.1,4536.2307692307695,4537.933333333333,4540.771428571428,4543.1,4544.577777777778,4546.6,4551.15,4554.242857142857,4552.425,4545.7555555555555,4540.56,4537.063636363637,4534.883333333333,4532.507692307692,4530.992857142857,4529.466666666666,4528.4625,4527.735294117647,4527.372222222222,4527.284210526316
4521.0,4520.4,4519.5,4519.5,4519.416666666667,4520.2307692307695,4523.466666666666,4530.65,4535.076923076923,4537.0,4539.5142857142855,4542.2,4543.622222222222,4545.66,4550.25,4553.4857142857145,4552.725,4545.944444444444,4540.96,4537.154545454546,4534.975,4532.584615384615,4531.107142857143,4529.513333333333,4528.45625,4527.729411764706,4527.3,4527.263157894737
4517.666666666667,4519.6,4519.0,4518.8,4518.666666666667,4519.0,4521.4,4528.75,4533.653846153846,4535.933333333333,4538.057142857143,4541.1,4542.533333333334,4544.64,4549.266666666666,4552.6,4552.925,4546.066666666667,4541.21,4537.190909090909,4535.016666666666,4532.553846153846,4531.142857142857,4529.533333333334,4528.41875,4527.711764705882,4527.2444444444445,4527.194736842105
4517.666666666667,4519.2,4519.25,4518.9,4519.0,4518.692307692308,4519.733333333334,4527.05,4532.384615384615,4534.866666666667,4536.914285714286,4539.975,4541.822222222222,4543.76,4548.316666666667,4551.8,4553.175,4546.288888888889,4541.5,4537.272727272727,4535.05,4532.661538461539,4531.207142857143,4529.593333333333,4528.41875,4527.735294117647,4527.25,4527.152631578947
4518.666666666667,4519.0,4519.75,4519.4,4519.166666666667,4519.307692307692,4519.266666666666,4525.6,4531.307692307692,4533.933333333333,4536.085714285714,4539.075,4541.177777777778,4542.88,4547.45,4551.085714285714,4553.4875,4546.6,4541.78,4537.418181818181,4535.091666666666,4532.830769230769,4531.3,4529.68,4528.45625,4527.782352941176,4527.266666666666,4527.147368421052
4520.666666666667,4519.2,4520.0,4519.7,4519.333333333333,4519.2307692307695,4519.066666666667,4523.85,4530.192307692308,4532.933333333333,4535.257142857143,4538.075,4540.444444444444,4542.04,4546.55,4550.371428571429,4553.725,4546.922222222222,4542.0,4537.572727272727,4535.191666666667,4532.9384615384615,4531.371428571429,4529.733333333334,4528.48125,4527.829411764706,4527.294444444445,4527.121052631579
4518.0,4517.4,4518.75,4518.9,4518.75,4518.692307692308,4518.8,4521.95,4528.807692307692,4531.6,4534.2,4536.75,4539.444444444444,4541.0,4545.483333333334,4549.5,4552.9,4547.188888888889,4542.15,4537.663636363636,4535.2,4533.015384615384,4531.371428571429,4529.753333333333,4528.53125,4527.8117647058825,4527.216666666666,4527.063157894737
4514.333333333333,4517.0,4517.25,4518.3,4518.333333333333,4518.2307692307695,4518.2,4520.3,4527.384615384615,4530.266666666666,4533.228571428572,4535.425,4538.422222222222,4539.98,4544.45,4548.671428571429,4552.0875,4547.444444444444,4542.29,4537.772727272727,4535.233333333334,4533.184615384615,4531.364285714286,4529.8,4528.55,4527.7764705882355,4527.166666666667,4526.989473684211
4512.333333333333,4516.0,4516.625,4517.6,4517.916666666667,4518.0,4517.933333333333,4518.8,4525.923076923077,4529.033333333334,4532.171428571429,4534.3,4537.311111111111,4539.24,4543.416666666667,4547.828571428571,4551.1875,4547.7555555555555,4542.48,4537.881818181818,4535.258333333333,4533.315384615385,4531.35,4529.8533333333335,4528.6,4527.770588235294,4527.144444444444,4526.926315789474
4512.0,4513.4,4515.375,4516.2,4517.25,4517.307692307692,4517.4,4517.8,4524.2692307692305,4527.733333333334,4531.0,4533.25,4536.222222222223,4538.4,4542.333333333333,4546.914285714286,4550.2625,4548.022222222222,4542.64,4538.072727272727,4535.283333333334,4533.338461538461,4531.3,4529.893333333333,4528.6,4527.729411764706,4527.077777777778,4526.815789473684
4510.666666666667,4511.0,4514.625,4515.1,4516.166666666667,4516.538461538462,4516.8,4517.05,4522.576923076923,4526.433333333333,4529.8,4532.225,4535.066666666667,4537.5,4541.35,4546.0,4549.35,4548.277777777777,4542.69,4538.245454545455,4535.233333333334,4533.361538461539,4531.2642857142855,4529.933333333333,4528.56875,4527.676470588235,4527.033333333334,4526.726315789474
4510.666666666667,4511.6,4514.0,4514.5,4515.333333333333,4516.0,4516.466666666666,4517.0,4521.0,4525.266666666666,4528.742857142857,4531.375,4533.955555555555,4536.66,4540.466666666666,4545.142857142857,4548.6125,4548.477777777778,4542.8,4538.554545454545,4535.266666666666,4533.4,4531.292857142857,4530.0,4528.575,4527.635294117647,4526.9944444444445,4526.626315789474
4513.0,4512.6,4513.25,4514.8,4515.166666666667,4515.461538461538,4516.4,4516.8,4519.7692307692305,4524.1,4527.742857142857,4530.65,4532.888888888889,4535.84,4539.666666666667,4544.342857142857,4547.875,4548.688888888889,4542.94,4538.809090909091,4535.325,4533.461538461538,4531.285714285715,4530.053333333333,4528.6125,4527.617647058823,4526.9944444444445,4526.58947368421
4518.333333333333,4514.6,4513.75,4515.3,4515.5,4515.846153846154,4516.6,4517.1,4518.961538461538,4523.133333333333,4526.971428571429,4529.975,4532.111111111111,4535.04,4539.016666666666,4543.6,4547.2375,4548.966666666666,4543.19,4539.118181818182,4535.441666666667,4533.530769230769,4531.421428571429,4530.1466666666665,4528.7,4527.64705882353,4527.044444444445,4526.621052631579
4521.333333333333,4517.2,4515.25,4515.3,4516.25,4516.076923076923,4516.533333333334,4517.35,4518.153846153846,4522.166666666667,4526.228571428572,4529.275,4531.466666666666,4534.32,4538.283333333334,4542.857142857143,4546.6125,4549.2444444444445,4543.47,4539.372727272727,4535.575,4533.569230769231,4531.578571428571,4530.233333333334,4528.78125,4527.682352941177,4527.0888888888885,4526.636842105263
4522.666666666667,4519.8,4516.375,4515.4,4516.416666666667,4516.615384615385,4516.666666666667,4517.55,4517.807692307692,4521.033333333334,4525.4857142857145,4528.55,4530.844444444445,4533.54,4537.6,4542.1,4546.0,4549.466666666666,4543.77,4539.581818181819,4535.725,4533.669230769231,4531.685714285714,4530.306666666666,4528.8375,4527.711764705882,4527.138888888889,4526.668421052632
4521.0,4520.8,4517.0,4516.2,4516.083333333333,4516.615384615385,4516.6,4517.55,4517.653846153846,4520.033333333334,4524.628571428571,4527.75,4530.2,4532.64,4536.866666666667,4541.3,4545.3375,4548.822222222222,4544.09,4539.790909090909,4535.875,4533.738461538462,4531.814285714286,4530.36,4528.90625,4527.805882352941,4527.166666666667,4526.636842105263
4520.333333333333,4521.6,4518.375,4517.1,4516.166666666667,4516.461538461538,4517.066666666667,4517.7,4517.884615384615,4519.233333333334,4523.742857142857,4526.975,4529.644444444444,4531.76,4536.166666666667,4540.542857142857,4544.725,4548.2,4544.41,4540.0,4536.05,4533.838461538461,4532.035714285715,4530.413333333333,4529.00625,4527.876470588235,4527.183333333333,4526.636842105263
4520.0,4520.8,4519.875,4517.7,4516.916666666667,4516.461538461538,4517.133333333333,4517.65,4517.846153846154,4518.433333333333,4522.8,4526.2,4528.955555555555,4530.98,4535.65,4539.742857142857,4544.0625,4547.466666666666,4544.75,4540.227272727273,4536.2,4533.907692307693,4532.2,4530.44,4529.09375,4527.958823529411,4527.211111111111,4526.647368421052
4519.666666666667,4519.8,4520.375,4518.5,4517.416666666667,4517.0,4516.8,4517.35,4517.846153846154,4518.033333333334,4521.828571428571,4525.425,4528.222222222223,4530.3,4535.083333333333,4538.928571428572,4543.3625,4546.733333333334,4545.07,4540.445454545455,4536.441666666667,4533.992307692308,4532.278571428571,4530.446666666667,4529.18125,4528.005882352942,4527.216666666666,4526.626315789474
4519.333333333333,4519.6,4520.75,4519.7,4517.916666666667,4517.615384615385,4516.8,4517.4,4517.923076923077,4517.933333333333,4520.828571428571,4524.75,4527.555555555556,4529.72,4534.533333333334,4538.257142857143,4542.7125,4546.055555555556,4545.42,4540.6,4536.7,4534.038461538462,4532.385714285714,4530.493333333333,4529.29375,4528.047058823529,4527.233333333334,4526.647368421052
4520.0,4520.2,4520.5,4520.5,4518.916666666667,4518.2307692307695,4517.533333333334,4517.5,4518.115384615385,4518.166666666667,4520.057142857143,4524.075,4526.9111111111115,4529.2,4533.966666666666,4537.614285714286,4542.0625,4545.488888888889,4545.68,4540.772727272727,4537.05,4534.130769230769,4532.478571428572,4530.573333333334,4529.40625,4528.1,4527.238888888889,4526.652631578947
4519.333333333333,4519.2,4519.625,4520.4,4519.583333333333,4518.692307692308,4517.8,4517.6,4518.0,4518.0,4519.228571428572,4523.175,4526.111111111111,4528.6,4533.266666666666,4536.914285714286,4541.35,4544.822222222222,4545.86,4540.890909090909,4537.275,4534.176923076923,4532.528571428571,4530.56,4529.45,4528.129411764706,4527.216666666666,4526.647368421052
4517.333333333333,4518.0,4518.75,4519.4,4519.583333333333,4519.153846153846,4517.8,4517.35,4517.846153846154,4517.866666666667,4518.371428571429,4522.2,4525.288888888889,4527.86,4532.433333333333,4536.214285714285,4540.575,4544.144444444444,4546.01,4541.027272727273,4537.475,4534.207692307692,4532.521428571428,4530.62,4529.475,4528.15294117647,4527.188888888889,4526.642105263158
4513.0,4516.2,4517.5,4518.0,4518.916666666667,4518.7692307692305,4517.733333333334,4516.65,4517.384615384615,4517.566666666667,4517.771428571428,4521.125,4524.4,4527.02,4531.6,4535.385714285714,4539.75,4543.433333333333,4546.12,4541.154545454546,4537.591666666666,4534.223076923077,4532.457142857143,4530.673333333333,4529.46875,4528.14705882353,4527.144444444444,4526.61052631579
4511.0,4514.2,4516.125,4516.9,4517.75,4518.2307692307695,4517.866666666667,4516.15,4516.846153846154,4517.333333333333,4517.4,4520.0,4523.577777777778,4526.22,4530.766666666666,4534.642857142857,4538.95,4542.766666666666,4546.21,4541.327272727272,4537.691666666667,4534.276923076923,4532.471428571429,4530.7,4529.46875,4528.135294117647,4527.111111111111,4526.6
4509.333333333333,4511.6,4514.75,4515.9,4516.583333333333,4517.076923076923,4517.533333333334,4516.05,4516.461538461538,4517.0,4517.228571428572,4519.0,4522.688888888889,4525.38,4529.85,4533.871428571429,4538.125,4542.066666666667,4545.53,4541.527272727273,4537.8,4534.338461538461,4532.464285714285,4530.753333333333,4529.45625,4528.141176470588,4527.144444444444,4526.573684210526
4504.333333333333,4507.2,4511.75,4513.2,4514.333333333333,4514.846153846154,4516.0,4515.15,4515.461538461538,4516.2,4516.457142857143,4517.725,4521.4,4524.22,4528.666666666667,4532.885714285714,4537.125,4541.222222222223,4544.7,4541.572727272727,4537.766666666666,4534.292307692308,4532.364285714286,4530.78,4529.3375,4528.076470588236,4527.061111111111,4526.4473684210525
4499.333333333333,4503.4,4508.625,4510.7,4512.333333333333,4512.846153846154,4514.066666666667,4514.2,4514.7307692307695,4515.333333333333,4515.8,4516.5,4520.111111111111,4523.1,4527.6,4532.085714285714,4536.1125,4540.355555555556,4543.79,4541.654545454546,4537.766666666666,4534.238461538462,4532.25,4530.766666666666,4529.20625,4528.011764705882,4527.0,4526.3421052631575
4495.666666666667,4501.2,4505.625,4508.7,4510.416666666667,4511.2307692307695,4512.4,4513.6,4513.923076923077,4514.466666666666,4515.228571428572,4515.7,4518.9111111111115,4522.08,4526.7,4531.314285714286,4535.15,4539.511111111111,4542.93,4541.763636363637,4537.8,4534.307692307692,4532.185714285714,4530.706666666667,4529.0875,4527.976470588235,4526.933333333333,4526.242105263158
4496.666666666667,4498.6,4503.25,4506.4,4508.5,4509.384615384615,4510.8,4513.05,4512.923076923077,4513.733333333334,4514.657142857143,4515.05,4517.622222222222,4521.08,4525.833333333333,4530.5142857142855,4534.275,4538.677777777778,4542.09,4541.872727272727,4537.75,4534.369230769231,4532.064285714286,4530.653333333334,4528.9875,4527.947058823529,4526.844444444445,4526.136842105263
4496.0,4495.4,4500.625,4503.5,4506.416666666667,4507.307692307692,4509.066666666667,4512.0,4511.884615384615,4512.833333333333,4513.914285714286,4514.5,4516.377777777778,4519.96,4524.916666666667,4529.614285714286,4533.35,4537.777777777777,4541.29,4541.845454545454,4537.666666666667,4534.469230769231,4531.942857142857,4530.546666666667,4528.88125,4527.882352941177,4526.733333333334,4525.989473684211
4493.0,4494.4,4498.125,4500.8,4503.833333333333,4505.076923076923,4506.933333333333,4510.6,4511.038461538462,4512.0,4513.085714285714,4513.7,4515.133333333333,4518.7,4523.966666666666,4528.628571428571,4532.4,4536.844444444445,4540.42,4541.763636363637,4537.55,4534.469230769231,4531.792857142857,4530.413333333333,4528.7,4527.764705882353,4526.611111111111,4525.8263157894735
4490.666666666667,4493.4,4495.625,4498.4,4501.166666666667,4502.7692307692305,4504.933333333333,4508.9,4510.192307692308,4511.033333333334,4512.2,4513.0,4513.933333333333,4517.44,4522.95,4527.571428571428,4531.4875,4535.888888888889,4539.57,4541.681818181818,4537.475,4534.469230769231,4531.65,4530.246666666667,4528.60625,4527.64705882353,4526.5,4525.6736842105265
4489.0,4491.4,4493.0,4496.3,4498.833333333333,4500.153846153846,4502.933333333333,4507.15,4509.192307692308,4509.866666666667,4511.171428571429,4512.25,4513.0,4516.16,4521.9,4526.557142857143,4530.5,4534.922222222222,4538.72,4541.590909090909,4537.416666666667,4534.415384615385,4531.5142857142855,4530.046666666667,4528.525,4527.517647058824,4526.377777777778,4525.521052631579
4488.0,4489.2,4492.0,4493.9,4496.5,4497.846153846154,4500.666666666667,4505.4,4508.2692307692305,4508.733333333334,4510.228571428572,4511.475,4512.177777777778,4514.78,4520.833333333333,4525.5,4529.55,4533.944444444444,4537.88,4541.454545454545,4537.375,4534.323076923077,4531.392857142857,4529.9,4528.4,4527.376470588235,4526.233333333334,4525.363157894737
4481.333333333333,4484.6,4488.875,4490.0,4493.25,4494.461538461538,4497.2,4502.95,4506.807692307692,4507.366666666667,4508.8,4510.25,4511.177777777778,4513.2,4519.483333333334,4524.157142857143,4528.3875,4532.777777777777,4536.86,4540.481818181818,4537.233333333334,4534.123076923077,4531.171428571429,4529.633333333333,4528.20625,4527.135294117647,4526.022222222222,4525.1894736842105
4472.333333333333,4479.0,4484.25,4486.7,4489.166666666667,4490.7692307692305,4493.533333333334,4499.95,4504.7692307692305,4505.666666666667,4507.285714285715,4508.825,4509.844444444445,4511.52,4517.966666666666,4522.671428571429,4527.1125,4531.522222222222,4535.77,4539.427272727273,4537.0,4533.838461538461,4530.892857142857,4529.32,4528.025,4526.829411764706,4525.777777777777,4524.936842105263
4456.333333333333,4468.6,4476.875,4481.0,4483.25,4485.2307692307695,4488.466666666666,4495.85,4501.7307692307695,4503.133333333333,4504.971428571429,4506.75,4508.066666666667,4509.4,4516.083333333333,4520.942857142857,4525.7,4529.988888888889,4534.42,4538.081818181819,4536.6,4533.4,4530.435714285714,4528.833333333333,4527.65625,4526.370588235294,4525.4,4524.578947368421
4447.666666666667,4459.8,4470.75,4475.6,4479.083333333333,4480.2307692307695,4484.133333333333,4492.15,4498.653846153846,4500.933333333333,4502.714285714285,4504.75,4506.422222222222,4507.68,4514.333333333333,4519.4,4524.35,4528.533333333334,4533.12,4536.809090909091,4536.25,4533.015384615384,4530.114285714286,4528.413333333333,4527.2625,4525.941176470588,4525.066666666667,4524.231578947369
4440.666666666667,4450.6,4464.625,4469.9,4474.5,4476.076923076923,4479.466666666666,4488.15,4495.461538461538,4498.666666666667,4500.428571428572,4502.775,4504.711111111111,4506.02,4512.55,4517.842857142857,4522.9375,4527.122222222222,4531.8,4535.527272727273,4535.875,4532.530769230769,4529.7642857142855,4527.92,4526.85625,4525.511764705882,4524.722222222223,4523.847368421053
4441.666666666667,4444.8,4458.5,4464.7,4469.75,4471.923076923077,4474.933333333333,4484.1,4492.384615384615,4496.233333333334,4498.428571428572,4500.8,4502.977777777778,4504.54,4510.75,4516.314285714286,4521.5,4525.722222222223,4530.47,4534.327272727272,4535.416666666667,4532.053846153846,4529.4857142857145,4527.46,4526.43125,4525.105882352941,4524.372222222222,4523.468421052631
4434.333333333333,4437.0,4450.25,4458.0,4463.5,4466.076923076923,4470.133333333333,4479.4,4488.653846153846,4493.066666666667,4495.857142857143,4498.5,4500.844444444445,4502.56,4508.583333333333,4514.542857142857,4519.8,4524.133333333333,4528.96,4532.927272727273,4534.783333333334,4531.430769230769,4529.007142857143,4526.873333333333,4525.8875,4524.541176470589,4523.888888888889,4523.0
4422.333333333333,4430.2,4440.0,4449.4,4456.083333333333,4458.923076923077,4464.066666666667,4473.9,4484.153846153846,4489.066666666667,4492.714285714285,4495.625,4498.2444444444445,4500.28,4506.1,4512.442857142857,4517.8,4522.366666666667,4527.24,4531.372727272727,4533.991666666667,4530.7,4528.392857142857,4526.166666666667,4525.19375,4523.947058823529,4523.3,4522.442105263158
4417.666666666667,4426.8,4434.625,4443.3,4450.916666666667,4453.846153846154,4459.333333333333,4469.8,4480.576923076923,4485.866666666667,4490.342857142857,4493.225,4496.0888888888885,4498.46,4504.016666666666,4510.671428571429,4516.15,4520.811111111111,4525.76,4530.045454545455,4533.4,4530.176923076923,4527.907142857143,4525.633333333333,4524.625,4523.511764705882,4522.8388888888885,4522.005263157895
4420.333333333333,4424.8,4430.75,4437.7,4445.916666666667,4449.307692307692,4454.866666666667,4465.8,4477.192307692308,4482.833333333333,4488.114285714286,4490.975,4494.111111111111,4496.72,4501.933333333333,4508.957142857143,4514.525,4519.344444444445,4524.32,4528.772727272727,4532.808333333333,4529.707692307692,4527.421428571429,4525.1466666666665,4524.1375,4523.064705882353,4522.394444444444,4521.573684210526
4427.666666666667,4421.8,4429.25,4433.3,4440.75,4444.384615384615,4450.4,4461.65,4473.576923076923,4479.733333333334,4485.6,4488.85,4492.022222222222,4494.86,4499.883333333333,4507.171428571429,4512.8,4517.822222222222,4522.83,4527.445454545455,4531.55,4529.238461538462,4526.921428571429,4524.6466666666665,4523.6125,4522.623529411765,4521.922222222222,4521.142105263158
4424.666666666667,4421.0,4426.0,4429.0,4435.083333333333,4439.0,4445.666666666667,4457.85,4469.576923076923,4476.3,4482.771428571428,4486.5,4489.888888888889,4492.86,4497.766666666666,4505.257142857143,4510.9625,4516.211111111111,4521.27,4526.063636363637,4530.225,4528.692307692308,4526.35,4524.1,4523.05,4522.2,4521.394444444444,4520.684210526316
4419.666666666667,4423.2,4422.875,4426.7,4430.5,4433.538461538462,4440.666666666667,4453.85,4465.692307692308,4472.8,4479.657142857143,4484.025,4487.577777777778,4490.74,4495.616666666667,4503.314285714286,4509.1625,4514.7,4519.66,4524.627272727273,4528.8,4528.1461538461535,4525.778571428571,4523.52,4522.45,4521.717647058824,4520.833333333333,4520.2052631578945
4415.333333333333,4420.4,4419.375,4423.6,4426.5,4429.153846153846,4435.666666666667,4449.6,4461.807692307692,4469.3,4476.5142857142855,4481.6,4485.133333333333,4488.52,4493.666666666667,4501.371428571429,4507.425,4513.155555555555,4518.04,4523.163636363636,4527.375,4527.584615384615,4525.2,4523.013333333333,4521.8625,4521.164705882353,4520.2555555555555,4519.726315789474
4412.333333333333,4416.2,4417.75,4420.5,4424.083333333333,4425.153846153846,4430.533333333334,4445.2,4457.961538461538,4465.6,4473.314285714286,4479.125,4482.666666666667,4486.32,4491.766666666666,4499.4,4505.675,4511.555555555556,4516.46,4521.681818181818,4525.941666666667,4527.0,4524.528571428571,4522.48,4521.20625,4520.6,4519.677777777778,4519.236842105263
