,open,high,low,close,quantity,quantity,quantity_exp_1,quantity_exp_1,quantity_exp_inv_1,quantity_exp_inv_1,quantity_pow_1,quantity_pow_1,quantity_exp_2,quantity_exp_2,quantity_exp_inv_2,quantity_exp_inv_2,quantity_pow_2,quantity_pow_2,quantity_exp_3,quantity_exp_3,quantity_exp_inv_3,quantity_exp_inv_3,quantity_pow_3,quantity_pow_3,quantity_exp_4,quantity_exp_4,quantity_exp_inv_4,quantity_exp_inv_4,quantity_pow_4,quantity_pow_4,quantity_exp_5,quantity_exp_5,quantity_exp_inv_5,quantity_exp_inv_5,quantity_pow_5,quantity_pow_5,quantity_exp_6,quantity_exp_6,quantity_exp_inv_6,quantity_exp_inv_6,quantity_pow_6,quantity_pow_6,quantity_exp_7,quantity_exp_7,quantity_exp_inv_7,quantity_exp_inv_7,quantity_pow_7,quantity_pow_7,quantity_exp_8,quantity_exp_8,quantity_exp_inv_8,quantity_exp_inv_8,quantity_pow_8,quantity_pow_8,quantity_exp_9,quantity_exp_9,quantity_exp_inv_9,quantity_exp_inv_9,quantity_pow_9,quantity_pow_9,quantity_exp_10,quantity_exp_10,quantity_exp_inv_10,quantity_exp_inv_10,quantity_pow_10,quantity_pow_10,quantity_exp_11,quantity_exp_11,quantity_exp_inv_11,quantity_exp_inv_11,quantity_pow_11,quantity_pow_11,quantity_exp_12,quantity_exp_12,quantity_exp_inv_12,quantity_exp_inv_12,quantity_pow_12,quantity_pow_12,quantity_exp_13,quantity_exp_13,quantity_exp_inv_13,quantity_exp_inv_13,quantity_pow_13,quantity_pow_13,quantity_exp_14,quantity_exp_14,quantity_exp_inv_14,quantity_exp_inv_14,quantity_pow_14,quantity_pow_14,quantity_exp_15,quantity_exp_15,quantity_exp_inv_15,quantity_exp_inv_15,quantity_pow_15,quantity_pow_15,quantity_exp_16,quantity_exp_16,quantity_exp_inv_16,quantity_exp_inv_16,quantity_pow_16,quantity_pow_16,quantity_exp_17,quantity_exp_17,quantity_exp_inv_17,quantity_exp_inv_17,quantity_pow_17,quantity_pow_17,quantity_exp_18,quantity_exp_18,quantity_exp_inv_18,quantity_exp_inv_18,quantity_pow_18,quantity_pow_18,quantity_exp_19,quantity_exp_19,quantity_exp_inv_19,quantity_exp_inv_19,quantity_pow_19,quantity_pow_19
quantity_pow_4,0.006006042011465425,0.007676226882879973,-0.001984236987101959,0.00010723635630936399,0.4355317241538733,0.3370033128683529,0.5512564846619367,0.4787290960149944,-0.3504094747763745,-0.23163803359845617,0.4355317241538733,0.3370033128683529,0.6938331107901373,0.6525125784309688,-0.2896423037220927,-0.1520665737148319,0.837308866419275,0.6252029569342445,0.8366031118223778,0.8116159113893672,-0.24601755290491906,-0.09160901364075855,0.9742486723098097,0.7289917566636517,0.9389291752385179,0.8999575276256406,-0.21401829920710405,-0.04950844610675216,1.0,0.7741882974446886,0.9848770695602691,0.9235763074578563,-0.1899046542566146,-0.024310881313727217,0.9891741530808744,0.7985404767656911,0.9912509657193254,0.9192344417473814,-0.1712317195724866,-0.01112090774874041,0.9700196430237347,0.8172664039303301,0.9799266908228869,0.9087456646947328,-0.1564036464599093,-0.00477208687384203,0.9514193719001228,0.830861830326745,0.9636961697850975,0.8993011618578891,-0.14436369398766838,-0.001850374616316927,0.9356789298989896,0.8422815666356445,0.947889287095748,0.8922573714799445,-0.13439689910449445,-0.000535534122886885,0.9230020248039951,0.8504300077129238,0.9342071737834445,0.8873343933718308,-0.1260077773508602,5.115893262413674e-05,0.912993764874922,0.8572616464136361,0.9229134893012729,0.8839766987664527,-0.11884458371485412,0.00031400163389501277,0.9051545818870096,0.8619290314392883,0.913782185393203,0.8817048294604756,-0.11265184234521392,0.0004343303273696085,0.8990305425731456,0.8659022373689186,0.9064644588935941,0.8801688041487822,-0.10724004530443884,0.0004922525417544306,0.8942477501399015,0.8684940369318453,0.9006192823027873,0.8791277279347293,-0.10246589979534584,0.0005227960474770125,0.8905097251992581,0.8707782935105739,0.8959528376067992,0.8784194419599325,-0.09821916896386783,0.0005411608862048247,0.8875849800937713,0.8721884725069957,0.8922244531644458,0.8779355494185398,-0.09441371688298046,0.0005539061187351951,0.8852937982235497,0.8734997564461586,0.8892413432019797,0.8776035927967647,-0.09098129018916806,0.0005638549975217391,0.8834968325468451,0.8742536105914187,0.8868505729278506,0.8773749833781066,-0.08786711783411967,0.0005722284228236933,0.8820859594487825,0.8750095327200561,0.8849312505369402,0.8772169897548981,-0.0850267425718839,0.0005795658820130313,0.8809771525910082,0.8754044574590752
quantity_pow_4,0.004144938520884672,0.004915711384874177,-0.003135722158928925,-0.0018143532376657858,0.3121854966143474,0.0814384063798888,0.3946888915315864,0.2646612793022302,-0.2543049931481182,0.0825046446452175,0.3121854966143474,0.0814384063798888,0.502417320354219,0.47006111350799756,-0.21453228296454047,0.2359414205831092,0.5887652742015085,0.8470992182514179,0.6191643178130889,0.6592416514310642,-0.18676559202813742,0.3694560349121226,0.7185789750518377,0.3242726183467108,0.714734175250985,0.7764084750197736,-0.16673790236381042,0.4629808377272834,0.7741882974446886,1.0,0.7724967889750647,0.8221960673824144,-0.15173759206517373,0.5127128956299779,0.7968403340609906,0.4731092214210757,0.7998647324344296,0.8320330329444868,-0.14008682859265012,0.5326334669902345,0.8059737183631867,0.9744261055307483,0.8107422092552781,0.8298769667628444,-0.13074236422406926,0.5374710079678124,0.8095585930468374,0.574927556006806,0.8142955167167277,0.825214723012254,-0.12304192144766876,0.5358787244077488,0.8108425612863811,0.9394214401905023,0.8149231133718426,0.8209262240224746,-0.11655293291845686,0.531876679446277,0.8111745676504443,0.6462872562127451,0.8144918527767618,0.8176153245004325,-0.11098387686868037,0.5271343026707681,0.8111266858978284,0.9090067668590308,0.8137544300149907,0.815219684756543,-0.10613205425293255,0.5222924998262513,0.8109445640751991,0.6956249700719397,0.813001235346677,0.8135340652088549,-0.10185231149236439,0.5175741351584758,0.8107329219764493,0.8845516522117973,0.8123338095086,0.8123626106687587,-0.09803786992649319,0.5130430979386487,0.8105342872973068,0.7295658195312952,0.8117775148442364,0.8115525608058489,-0.0946082650799508,0.5087089240936546,0.8103634799913332,0.8656046888049153,0.8113282302572359,0.810993175802886,-0.09150155237285315,0.5045665817411175,0.8102231490883102,0.7529873575261017,0.8109718144874815,0.8106066924319604,-0.08866913619877138,0.500609950288082,0.810110913871842,0.8512332083438704,0.8106921233006364,0.8103392850612814,-0.08607225325391515,0.4968351738793615,0.8100226612593122,0.7692662623977528,0.8104741361494087,0.810153922522695,-0.0836795251885225,0.49324052500853444,0.8099540355112559,0.8404651244579217,0.8103049835923641,0.8100251743924282,-0.08146521899804945,0.4898253815081158,0.8099010642616596,0.7806787951134367
quantity_exp_5,0.009153078143935569,0.013323317928563436,0.00010738738591588079,0.00452264424236415,0.5752175642473196,0.399486603658338,0.6774574901384729,0.5462113673840774,-0.4974407850198047,-0.28213285933977816,0.5752175642473196,0.399486603658338,0.7980708556957437,0.7144986800962478,-0.4401299082007243,-0.18651758898269694,0.892517015677058,0.674395106685974,0.9106797703786634,0.8565437764180445,-0.39760501175620494,-0.1093827901998294,0.979840656395414,0.7239934095961102,0.9806110488883085,0.9231851170165997,-0.36529939831201824,-0.05391342358145175,0.9848770695602691,0.7724967889750647,1.0,0.9293066150956082,-0.34005046978414516,-0.02051401004571116,0.9670078853545465,0.7801488922943889,0.988891014719121,0.9139743151544771,-0.3197647621913446,-0.0033338638037174236,0.9460861930190618,0.8057293137153974,0.9676384058772418,0.8973379748641981,-0.3030618465578504,0.004573749710265611,0.9276175358049576,0.8108686434938273,0.9463308508952126,0.8846289278502394,-0.2890177643902475,0.007917519820028677,0.9126092039153051,0.8279508547426693,0.9281918538164659,0.8758952619231339,-0.27699951462441935,0.009208750155795548,0.9007766964758145,0.8305549301325851,0.9136210295283894,0.8701106927211607,-0.2665619515602324,0.009638677555252927,0.8915513631512023,0.8416762802086104,0.9021536619126772,0.8663190648302491,-0.2573837938848571,0.00973426542060822,0.884382300125385,0.8424083986785009,0.8931768711723593,0.8638317259248254,-0.24922744421054838,0.009715525385639282,0.8788110129975619,0.8495728027762262,0.886143865859529,0.8621909336800437,-0.24191326899370574,0.009668151490334162,0.8744755512583511,0.8493083419042985,0.8806161356684044,0.861100682499767,-0.2353027570343408,0.00962188623169499,0.8710957738351619,0.8539534705855476,0.8762545981795254,0.8603707642015818,-0.229287227851168,0.009584569613502262,0.8684562300768917,0.8532762606831914,0.8727998768612962,0.8598785792412719,-0.22378008367431865,0.009556315417720439,0.8663913145372788,0.8563307622686528,0.8700536226286343,0.8595445366240447,-0.2187113752696888,0.009535094339362934,0.8647734981783033,0.8555547795745941,0.8678635439225505,0.8593165155789788,-0.2140239125247511,0.00951873802098355,0.863504305292947,0.8575971572420668,0.8661120607036237,0.8591600798560185,-0.20967042852560214,0.009505524698091712,0.8625074749105961,0.8568688564082483
quantity_exp_5,0.007451251774422905,0.010188316898981352,-0.0018756193634443907,0.0013309060889290453,0.41436098625487594,0.4279560307537715,0.5121430324292655,0.5712229944548922,-0.3441837463537605,-0.3183064697514925,0.41436098625487594,0.4279560307537715,0.6368114169394197,0.7443023875079646,-0.29484213434212986,-0.23001806252774243,0.7364974474740583,0.6454951212511567,0.7680706157624261,0.8995421757025679,-0.2596054892022696,-0.1558546233832389,0.8711165347868395,0.7912630466670826,0.8711481040179718,0.9817322866499263,-0.23364981706552762,-0.09786991567499634,0.9235763074578563,0.8221960673824144,0.9293066150956082,1.0,-0.21385544316728067,-0.05885732239740607,0.9430970057266524,0.8649256875597293,0.9535374583340726,0.9924680649283794,-0.1982594922100979,-0.03585822810466317,0.9500517001118916,0.8762201114961238,0.9607060321137894,0.980469456339233,-0.18561915143474778,-0.023284786921433667,0.9521674091751283,0.9001907585570615,0.9611600136224268,0.9704346010961594,-0.1751294772025236,-0.016604947743610435,0.9524309794675581,0.9064923994344959,0.9594855536960415,0.9632224681241953,-0.1662532756373874,-0.013048731049461307,0.9520283070352675,0.9212780606315037,0.9574142173221295,0.9582997135888904,-0.1586204358183985,-0.01110975481336544,0.9514358465710011,0.9243294004971914,0.9555182825220682,0.9549971369773077,-0.15196802277738544,-0.010007405743235222,0.9508415962280267,0.9334427410992485,0.9539409902278755,0.9527892825404878,-0.14610395581929567,-0.009343824864983951,0.9503136575133073,0.9345965819995173,0.9526791117259173,0.9513100239340527,-0.1408844183260159,-0.00891616109688277,0.9498700190636711,0.9402379471560642,0.9516869727373797,0.9503145040442729,-0.13619940291709312,-0.008619822904084385,0.9495082829232874,0.9404290094323015,0.9509129414351204,0.9496410853128084,-0.1319631923232031,-0.008399833896886887,0.9492185775074129,0.9439647741758668,0.9503109814412115,0.9491832157972278,-0.1281079159095905,-0.008226548202813301,0.9489891771518508,0.9437299050929021,0.9498432563102369,0.9488704057227141,-0.12457907613673733,-0.008083484435450086,0.9488088665086015,0.9459835099230034,0.9494797286662219,0.94865576342515,-0.12133237087831267,-0.007961162095455863,0.9486678256711406,0.945600948200679,0.9491969281937643,0.9485079039481693,-0.11833138976242173,-0.007853924169396278,0.948557844318967,0.9470643414857239
quantity_exp_inv_5,-0.03898547133864799,-0.05417377829879084,-0.02948898135392906,-0.043972167893357894,-0.9303502212016174,-0.3950819679266252,-0.8719991072547062,-0.45003187610327866,0.9642160883710031,0.30975538304760714,-0.9303502212016174,-0.3950819679266252,-0.7762837034053462,-0.45571831486327985,0.9834145987920883,0.20747512566362203,-0.48164648297988516,-0.38722420861653556,-0.6383419939472745,-0.3977017124094217,0.9937884118313198,0.1056790630431697,-0.28587909888384944,-0.10966288420828121,-0.4799482005912065,-0.3012685809981605,0.9986674108273066,0.025886325645295975,-0.1899046542566146,-0.15173759206517373,-0.34005046978414516,-0.21385544316728067,1.0,-0.022195580821309072,-0.14273946428238718,-0.062411574232679734,-0.23975609097187317,-0.15475765608057668,0.9989773308749458,-0.04501008458687928,-0.11746043124106634,-0.10415033456028998,-0.17609557894689504,-0.11964668158802855,0.9963588028308155,-0.053439154279106234,-0.10282582920897668,-0.058145442983540935,-0.13776777886612473,-0.09979544758628815,0.9926457107462947,-0.055248934159244756,-0.09380284320536725,-0.09038164532219253,-0.1149304059141817,-0.08871600643966215,0.9881782387195917,-0.05453989479378482,-0.08795865460329179,-0.06065494563340025,-0.10113147181062102,-0.08250015768939158,0.9831923065677293,-0.05314424983577216,-0.08402538609154925,-0.08457654665236605,-0.0925627335491157,-0.07896049834809236,0.9778543478423486,-0.05176636332022299,-0.08129734143231221,-0.06378241385389212,-0.08706054067894398,-0.07690390373976468,0.972283369593613,-0.0506164882671579,-0.07935942471618039,-0.08133245494440892,-0.08340284709969026,-0.07568203139657106,0.9665653690499774,-0.049713451283166045,-0.07795605299872627,-0.0663856399911897,-0.08089083111403593,-0.07493958802703662,0.9607629907236555,-0.049015655562015814,-0.07692378368586866,-0.07921190172947,-0.07911534941144437,-0.07447876274547174,0.9549221298651487,-0.048472204301453395,-0.07615473261325359,-0.0683551691774646,-0.07782953880058399,-0.07418717158171644,0.9490765271884186,-0.048039713971130375,-0.07557575346884503,-0.07772309702509266,-0.07687944015114358,-0.07399951713217551,0.9432510140530792,-0.04768564989748605,-0.07513610340301136,-0.06979778281393194,-0.07616578648063853,-0.07387698199469231,0.9374638344731255,-0.04738708657876515,-0.0747998812292949,-0.07664577098445335,-0.07562252870350522,-0.07379597503400454,0.9317283256755957,-0.0471284092457086,-0.07454125184566511,-0.07084283298678598
quantity_exp_inv_5,0.0008551807766103729,-0.0006818841300581515,0.0016692459513228065,0.00023006793222549025,0.004909934877108144,-0.5139211332258832,-0.0018656475786374327,-0.39579815127786866,-0.010462362939795439,0.6481451274400978,0.004909934877108144,-0.5139211332258832,-0.009282791672725435,-0.28684145446150827,-0.01477950629667301,0.791452918796664,-0.027762599360483108,0.5755205533859217,-0.01581431840378862,-0.18582240841084668,-0.01804041237871522,0.9133275176842384,-0.029740908574052892,-0.6237420337292131,-0.019671641110085375,-0.10693903156739654,-0.020451427760015822,0.982247137771357,-0.024310881313727217,0.5127128956299779,-0.02051401004571116,-0.05885732239740607,-0.022195580821309072,1.0,-0.019684917569887286,-0.47008549909204494,-0.01949972513823959,-0.034103194859677805,-0.023422594768551193,0.990470933658984,-0.016697727291398397,0.3784219948830454,-0.017861913190131015,-0.02223888397425422,-0.02425117944260212,0.9725350680567286,-0.014843781468068855,-0.3447240701027962,-0.01626892927776685,-0.016633989178315132,-0.024774213596951193,0.954509935470166,-0.013671939165097208,0.27257649786769406,-0.014954447906499824,-0.013947490403975919,-0.025063937591696776,0.9387640526093123,-0.012907256178809882,-0.2524787048447195,-0.013945740559069402,-0.012620191397045276,-0.025176389155271022,0.9254281292626978,-0.012392259178428084,0.19424477213121646,-0.013197416442385809,-0.011938125294833247,-0.02515498324482584,0.9140344498432149,-0.01203576490788098,-0.1854573029916695,-0.012649980628552868,-0.011572081619922302,-0.02503333256927279,0.9040791494196837,-0.011783269407460219,0.1373372470327147,-0.01225065869371849,-0.011366940964173969,-0.02483744597412562,0.8951687593731404,-0.011601018289159234,-0.13712711698033958,-0.011958346690789441,-0.01124727872107548,-0.024587433791345894,0.8870303308485102,-0.011467401349577562,0.09632590440767695,-0.011742839796623963,-0.01117500149283628,-0.024298828399609874,0.8794859402602331,-0.011368169909856436,-0.10238123785357174,-0.011582537432547502,-0.011130057680734162,-0.023983606609388666,0.8724241358641267,-0.01129368498776434,0.0668330728132317,-0.011462158447780844,-0.011101443790650836,-0.023650981693816162,0.8657769823222473,-0.011237279089193671,-0.07739110659743405,-0.011370905924520726,-0.011082879881521653,-0.02330801761475281,0.8595036416012445,-0.011194250039232719,0.04559875960658524,-0.011301116560073318,-0.011070653975851254,-0.022960105959029992,0.8535793205968649,-0.01116122546991816,-0.05937503058718247
quantity_pow_5,0.006821654787241037,0.00756685800829257,-0.0013263966150890024,-8.685826369525717e-05,0.3632629184991635,0.2931308313104831,0.4763315786345103,0.4325626606114905,-0.28325181406529026,-0.19495936365235184,0.3632629184991635,0.2931308313104831,0.6219578066411056,0.6129253557237669,-0.22815345350227467,-0.12482164972709747,0.7605668222709457,0.5957218075686138,0.7766420025823592,0.7894686719481133,-0.18990649205971943,-0.07400478369548204,0.9321563872006381,0.7318953485248659,0.8988616538547108,0.9002899683886235,-0.16269787724151405,-0.03976773109551834,0.9891741530808744,0.7968403340609906,0.9670078853545465,0.9430970057266524,-0.14273946428238718,-0.019684917569887286,1.0,0.8341333136765678,0.9927418891317724,0.9520044522102854,-0.12763550182276562,-0.00928946471103084,0.9950307452314844,0.8595364031990896,0.9962577957331359,0.9499439729791687,-0.11586902766127347,-0.00431018541037979,0.9857215747591902,0.8780881141278258,0.9907836084554523,0.9457384873873994,-0.10646379942479772,-0.0020182740138084336,0.9761640966092676,0.8919143109753797,0.9826295573003184,0.9419496164864085,-0.0987766981398168,-0.0009819002489219427,0.9676842333486787,0.9022526696179661,0.974386255355541,0.9390651947279665,-0.09237283639250896,-0.0005152988202756689,0.9605816944660374,0.9099774517976591,0.9669842062812574,0.9369986507712739,-0.08695027395775128,-0.00030376350940930995,0.9547912911007846,0.9157225783315179,0.9606658037466562,0.9355544976195457,-0.08229401814585033,-0.00020584162537886467,0.9501357419381055,0.9200068565737137,0.9554042380180977,0.9345554181450438,-0.07824736238174568,-0.0001585972530946022,0.9464209415428714,0.9231760580267385,0.9510790736569307,0.9338665312326503,-0.074693623956775,-0.00013414612678816726,0.9434696124616472,0.9255418330407003,0.9475484145484883,0.933391570255825,-0.07154423460931218,-0.00012013275729608545,0.9411308183769626,0.9272840155593461,0.9446772032985079,0.933063631842513,-0.06873079440117166,-0.00011105901779580675,0.9392802588285655,0.9285890565032496,0.9423469035988911,0.9328367278075261,-0.06619965293062294,-0.00010445497702702172,0.937817351942813,0.9295453967995613,0.9404574013365343,0.9326793627998776,-0.06390813762940223,-9.919210273483402e-05,0.936661512559793,0.930265681909099,0.9389258271449422,0.9325699690602798,-0.06182187820196883,-9.474003659973007e-05,0.9357485554316566,0.9307901566462938
quantity_pow_5,0.00839131676658872,0.008539227136646451,0.0009877305469380036,0.0016339681056459457,0.22335531281018461,0.3714376198990744,0.31400773761133294,0.448504265330797,-0.16198250389717894,-0.3513649177408548,0.22335531281018461,0.3714376198990744,0.436941787865238,0.5805097003010992,-0.12139032339518979,-0.37342847656391204,0.5489454779402247,0.2593109671083696,0.5766034032017665,0.7253483992754589,-0.0942550215068263,-0.41437620354571625,0.7197338963802083,0.9420925216453567,0.698742991864936,0.8231157637730748,-0.07562443542404455,-0.4499987926067392,0.7985404767656911,0.4731092214210757,0.7801488922943889,0.8649256875597293,-0.062411574232679734,-0.47008549909204494,0.8341333136765678,1.0,0.8248440678348956,0.8768206432725716,-0.05273202946660619,-0.47799622744461556,0.850785400993858,0.5982679288491894,0.8471689594757417,0.8779212984012564,-0.04542719916874767,-0.47954619475223476,0.8588928568862441,0.9861217568889256,0.8579930120800618,0.8760846162685961,-0.03976938393977164,-0.47830344479143094,0.8629715256255328,0.6823187800951522,0.8632166419511853,0.8738835716799661,-0.0352885668980737,-0.47591358173518394,0.8650686539709641,0.9635804524976326,0.8657240897524849,0.8720191858287077,-0.03167189640920346,-0.47306404808819885,0.8661564140132291,0.7394546444752278,0.8668997278668588,0.8705990228323776,-0.028704910755981194,-0.4700362554348162,0.866716814279543,0.9422076299909831,0.8674164779902493,0.8695645742173177,-0.02623652828490098,-0.46694915338533405,0.8669977171493661,0.7782313833330574,0.8676079845182479,0.8688270696140286,-0.024157678424554088,-0.46385843956125866,0.8671301598297182,0.9243247644853307,0.8676424960210324,0.8683069469460925,-0.02238790114129579,-0.46079567621947726,0.867184667075765,0.8046673276483437,0.867605625431101,0.8679421419297758,-0.02086670930124347,-0.45778312934387566,0.8671994871548252,0.9101663697093063,0.8675408042772524,0.8676869350406712,-0.019547871683733165,-0.45483895132530816,0.8671952993391566,0.822848504956073,0.8674695958394221,0.8675085680945804,-0.01839553465159342,-0.4519786746789438,0.8671831118871052,0.899276638495518,0.8674021424016626,0.8673839049421651,-0.01738153141848335,-0.44921544388575535,0.8671685978725847,0.8354820066261606,0.8673426439199509,0.8672967284089187,-0.016483477211960345,-0.4465599388920562,0.8671545082202291,0.8910361256313695
quantity_exp_6,0.008170238037302288,0.010600461486072748,-0.0006031526004501435,0.002206848986866638,0.46476286416092616,0.34529365181802846,0.5720887540674107,0.4900630354829483,-0.38654086233869867,-0.23698698917847505,0.46476286416092616,0.34529365181802846,0.7057847268729681,0.6678220590144982,-0.3310389476125903,-0.15416322716743763,0.8202336230736916,0.6399178931490094,0.8414902557125302,0.8320362367444992,-0.29126153600703386,-0.09049406367240033,0.954295375458564,0.7384289209644047,0.9410547297075178,0.9255757718926033,-0.2619892748455944,-0.045981864080632456,0.9912509657193254,0.7998647324344296,0.988891014719121,0.9535374583340726,-0.23975609097187317,-0.01949972513823959,0.9927418891317724,0.8248440678348956,1.0,0.9525597212934498,-0.22233827905063888,-0.005871906716607675,0.9835724627787961,0.8524008730320632,0.9942932212652518,0.9446088190788486,-0.20830848286233017,0.000482491755136508,0.9724337155343539,0.8652701478026504,0.9834056205205791,0.9370376872771359,-0.1967346393655276,0.0032529128776033808,0.9621425882489263,0.8817185451320477,0.9722010298169651,0.9313486687059706,-0.18699277010711768,0.004391878902063386,0.9534358318041428,0.888610609769225,0.9622898937957011,0.9273895427731683,-0.17865343388729538,0.004827280964799071,0.9463355832546125,0.8985477295970873,0.9540065963833493,0.9247097998823435,-0.1714128114734682,0.0049743432358119715,0.9406437720371689,0.9019488734004228,0.9472471856523875,0.9229113815013651,-0.16505030039782412,0.00501085421729399,0.9361193202106778,0.9079547418066791,0.9417875577993771,0.9217046820789584,-0.15940188106696107,0.0050095641656193075,0.9325381171335335,0.9094589950280842,0.9373958267323153,0.9208922811748833,-0.1543429879673957,0.004998436392494401,0.9297096575110062,0.9131270633506005,0.9338674108639085,0.9203427381065518,-0.1497772198644344,0.004987096254886187,0.9274781170376207,0.9136657621598023,0.9310321740738311,0.9199691139156526,-0.14562871708412659,0.004978082495026354,0.9257183730215205,0.9159441653497232,0.9287521472237567,0.9197138444165466,-0.14183689579673414,0.00497146299202952,0.924330896368645,0.9160234484997535,0.9269166692129585,0.9195386460379025,-0.1383527324480692,0.004966631322493318,0.9232369073848149,0.9174672195941983,0.9254373721143825,0.9194179110052907,-0.13513609040824648,0.0049629439077267645,0.9223742141951121,0.917349620198653
quantity_exp_6,0.0078956935916572,0.009287004793389174,-0.0010457121545134427,0.0008852073899319135,0.3427110718229554,0.3374076340448801,0.44174995009899604,0.4801152389990137,-0.273969426178684,-0.23546447227109438,0.3427110718229554,0.3374076340448801,0.5726836618637405,0.6634365820040443,-0.22721195809778663,-0.16012182612797107,0.680004986962331,0.6158326930586401,0.7169181263032018,0.8413972909854467,-0.19490162184748783,-0.102318111064995,0.8449900846080439,0.771208694302541,0.8378993417538576,0.951385900888763,-0.17184132423677317,-0.06052307536568305,0.9192344417473814,0.8320330329444868,0.9139743151544771,0.9924680649283794,-0.15475765608057668,-0.034103194859677805,0.9520044522102854,0.8768206432725716,0.9525597212934498,1.0,-0.14163810655466882,-0.019315833927663367,0.9668640551840298,0.8999055247271829,0.9699185052670213,0.9971286037864043,-0.1312370947455473,-0.011602457115404747,0.9737802678147472,0.9226134881780269,0.9772394469256017,0.9925044695709321,-0.12276629643683311,-0.007687882731018102,0.9770358244120902,0.934842494903911,0.9801225444041591,0.9885140978795688,-0.11571166344133191,-0.005699435161964188,0.978546350461939,0.9478283980749805,0.9810836155305879,0.9855378245938197,-0.10972696225000451,-0.004667456299891713,0.9792058099674253,0.9543496321381311,0.9812267629065875,0.9834324653996611,-0.10457144838145208,-0.004110177186458135,0.9794476095969747,0.9618463189653669,0.9810397403859202,0.9819744560089922,-0.10007271006175472,-0.003791550230768981,0.9794881627181062,0.9652078622972181,0.9807398333303682,0.9809728696769512,-0.09610396113151627,-0.0035958131470949953,0.9794373889511491,0.9695594656522531,0.9804229808919929,0.9802862857727793,-0.09256977142595559,-0.003465572797209793,0.9793511574528682,0.9712236273867413,0.9801294610630485,0.9798153264208636,-0.08939683880528689,-0.0033718336827521277,0.9792572566597616,0.9737772686501643,0.9798737188317713,0.9794916477331094,-0.08652785328903345,-0.0032995646006710186,0.9791687293220392,0.9745545787808851,0.9796583160248227,0.9792686402613541,-0.08391730963200249,-0.0032407214477149287,0.9790909090451217,0.9760757778144239,0.9794806031277691,0.9791145876211984,-0.08152858080530324,-0.003190837997716417,0.9790251952844999,0.9764022945759664,0.9793359428524714,0.9790078913630664,-0.07933182834020676,-0.003147331879773991,0.9789710882153454,0.9773247232971692
quantity_exp_inv_6,-0.04111787888721761,-0.056220491455457745,-0.031563319101767066,-0.04598710876743225,-0.9143625347787988,-0.37972222615367207,-0.8523297812910272,-0.43130234252148153,0.9518885584639509,0.2979565241520522,-0.9143625347787988,-0.37972222615367207,-0.7536081571046598,-0.43465393103258887,0.9744459405906583,0.19913870565063022,-0.450489270783963,-0.3686402039050285,-0.6144069141017706,-0.37665777998578276,0.9878102252024153,0.10046387964272543,-0.26153852258947585,-0.0952022337785175,-0.4570661231966741,-0.28261819399937843,0.9953251145411648,0.023094451763995195,-0.1712317195724866,-0.14008682859265012,-0.3197647621913446,-0.1982594922100979,0.9989773308749458,-0.023422594768551193,-0.12763550182276562,-0.05273202946660619,-0.22233827905063888,-0.14163810655466882,1.0,-0.0453590897102746,-0.10452817728684877,-0.09478507314009385,-0.16109538418770256,-0.10821184396330284,0.9991912240042183,-0.0533280646486183,-0.09124958892484977,-0.049544062327937,-0.12457968715099645,-0.08943045994018456,0.9970859136599284,-0.05489827090897801,-0.08310387313143543,-0.08155616392138093,-0.10303486975812307,-0.07901372693217773,0.9940527672685936,-0.05405906935132167,-0.07784646600744614,-0.05225225856264565,-0.09014268317822614,-0.07320619391494057,0.9903516751445625,-0.05258671420144113,-0.07431706928950596,-0.0758794231164707,-0.08221007441464208,-0.06991912833034741,0.9861691774722139,-0.05115864444854131,-0.07187372669378948,-0.05537770291296973,-0.07715799996571042,-0.06802016586250414,0.9816411668490663,-0.04997234073954391,-0.07014052303799265,-0.07266728304699846,-0.07382284602485656,-0.0668977496674126,0.9768678627272053,-0.049040544575505406,-0.06888678494005732,-0.05794044522707446,-0.07154522126618286,-0.06621879947154692,0.9719239349918262,-0.04831870294733934,-0.06796538627224132,-0.07055780711161021,-0.0699424732191351,-0.06579898470181435,0.9668654909653215,-0.04775442931721053,-0.06727941447093166,-0.059870221811577376,-0.06878563905377623,-0.06553417744497565,0.9617349831362396,-0.0473035442334898,-0.066763272259959,-0.0690766869253753,-0.06793299344138762,-0.0653641946494781,0.9565647091299477,-0.046933050905645764,-0.06637151649690817,-0.06128156047622528,-0.06729375023924877,-0.0652534264749286,0.9513793411752034,-0.0466197266661733,-0.06607203260153219,-0.0680068385776869,-0.06680783045494558,-0.06518031876054316,0.946197775907179,-0.04634774462387432,-0.06584173272088396,-0.06230361002085524
